Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2046,1929
1,1,0,2046,3222
2,2,0,2047,594
3,3,0,2046,2752
4,4,0,2046,2546
5,5,0,2047,659
6,6,0,2046,3344
7,7,0,2046,1706
8,8,0,2047,1171
9,9,0,2046,3510
10,10,0,2047,974
11,11,0,2046,1965
12,12,0,2047,3200
13,13,0,2047,587
14,14,0,2046,2784
15,15,0,2046,2512
16,16,0,2046,672
17,17,0,2047,3360
18,18,0,2047,1670
19,19,0,2047,1201
20,20,0,2046,3507
21,21,0,2046,948
22,22,0,2046,2003
23,23,0,2046,3176
24,24,0,2047,580
25,25,0,2046,2816
26,26,0,2047,2476
27,27,0,2047,687
28,28,0,2047,3376
29,29,0,2047,1634
30,30,0,2046,1231
31,31,0,2047,3502
32,32,0,2047,923
33,33,0,2046,2040
34,34,0,2048,3152
35,35,0,2046,575
36,36,0,2046,2847
37,37,0,2046,2441
38,38,0,2047,701
39,39,0,2047,3392
40,40,0,2046,1599
41,41,0,2047,1263
42,42,0,2047,3496
43,43,0,2047,899
44,44,0,2047,2077
45,45,0,2046,3128
46,46,0,2047,571
47,47,0,2046,2878
48,48,0,2047,2405
49,49,0,2047,717
50,50,0,2047,3406
51,51,0,2047,1563
52,52,0,2047,1295
53,53,0,2047,3490
54,54,0,2047,876
55,55,0,2046,2114
56,56,0,2046,3102
57,57,0,2047,566
58,58,0,2046,2908
59,59,0,2047,2370
60,60,0,2046,735
61,61,0,2047,3420
62,62,0,2047,1529
63,63,0,2047,1328
64,64,0,2047,3483
65,65,0,2047,854
66,66,0,2046,2150
67,67,0,2047,3076
68,68,0,2046,564
69,69,0,2047,2937
70,70,0,2046,2334
71,71,0,2047,753
72,72,0,2046,3433
73,73,0,2047,1494
74,74,0,2046,1360
75,75,0,2046,3475
76,76,0,2047,832
77,77,0,2047,2187
78,78,0,2046,3050
79,79,0,2047,562
80,80,0,2046,2967
81,81,0,2047,2296
82,82,0,2046,771
83,83,0,2046,3444
84,84,0,2047,1460
85,85,0,2046,1394
86,86,0,2047,3465
87,87,0,2047,811
88,88,0,2046,2224
89,89,0,2046,3023
90,90,0,2046,561
91,91,0,2046,2995
92,92,0,2047,2261
93,93,0,2046,791
94,94,0,2046,3456
95,95,0,2047,1425
96,96,0,2046,1427
97,97,0,2047,3455
98,98,0,2046,791
99,99,0,2046,2260
100,100,0,2047,2995
101,101,0,2046,561
102,102,0,2046,3023
103,103,0,2046,2224
104,104,0,2047,811
105,105,0,2047,3465
106,106,0,2047,1392
107,107,0,2047,1460
108,108,0,2047,3443
109,109,0,2047,772
110,110,0,2047,2297
111,111,0,2047,2966
112,112,0,2047,562
113,113,0,2047,3051
114,114,0,2047,2186
115,115,0,2046,832
116,116,0,2046,3474
117,117,0,2047,1360
118,118,0,2047,1494
119,119,0,2046,3432
120,120,0,2046,753
121,121,0,2047,2333
122,122,0,2047,2936
123,123,0,2047,564
124,124,0,2046,3077
125,125,0,2047,2149
126,126,0,2046,854
127,127,0,2047,3482
128,128,0,2046,1327
129,129,0,2046,1530
130,130,0,2046,3420
131,131,0,2047,735
132,132,0,2047,2370
133,133,0,2047,2907
134,134,0,2046,566
135,135,0,2047,3103
136,136,0,2046,2113
137,137,0,2046,876
138,138,0,2047,3490
139,139,0,2047,1295
140,140,0,2046,1564
141,141,0,2046,3406
142,142,0,2046,718
143,143,0,2047,2407
144,144,0,2046,2877
145,145,0,2047,570
146,146,0,2047,3128
147,147,0,2046,2076
148,148,0,2046,900
149,149,0,2047,3496
150,150,0,2047,1263
151,151,0,2046,1599
152,152,0,2047,3390
153,153,0,2047,701
154,154,0,2047,2442
155,155,0,2047,2847
156,156,0,2047,574
157,157,0,2047,3153
158,158,0,2047,2038
159,159,0,2047,923
160,160,0,2047,3502
161,161,0,2046,1232
162,162,0,2046,1635
163,163,0,2047,3375
164,164,0,2047,687
165,165,0,2047,2477
166,166,0,2047,2816
167,167,0,2047,580
168,168,0,2047,3177
169,169,0,2047,2002
170,170,0,2047,948
171,171,0,2046,3506
172,172,0,2046,1200
173,173,0,2046,1671
174,174,0,2047,3360
175,175,0,2047,672
176,176,0,2047,2513
177,177,0,2046,2784
