Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2046,99
1,1,0,2047,256
2,2,0,2047,468
3,3,0,2046,729
4,4,0,2046,1031
5,5,0,2047,1362
6,6,0,2046,1717
7,7,0,2046,2080
8,8,0,2047,2442
9,9,0,2046,2792
10,10,0,2046,3117
11,11,0,2047,3411
12,12,0,2046,3662
13,13,0,2047,3861
14,14,0,2046,4006
15,15,0,2046,4089
16,16,0,2046,4095
17,17,0,2046,4065
18,18,0,2047,3957
19,19,0,2046,3791
20,20,0,2047,3571
21,21,0,2047,3304
22,22,0,2046,2998
23,23,0,2046,2662
24,24,0,2046,2308
25,25,0,2047,1945
26,26,0,2046,1584
27,27,0,2046,1239
28,28,0,2047,917
29,29,0,2047,631
30,30,0,2046,386
31,31,0,2046,193
32,32,0,2046,58
33,33,0,2046,0
34,34,0,2046,0
35,35,0,2046,24
36,36,0,2046,138
37,37,0,2046,312
38,38,0,2046,539
39,39,0,2047,812
40,40,0,2047,1123
41,41,0,2046,1462
42,42,0,2047,1820
43,43,0,2047,2184
44,44,0,2046,2544
45,45,0,2046,2888
46,46,0,2046,3205
47,47,0,2047,3487
48,48,0,2046,3724
49,49,0,2046,3908
50,50,0,2047,4035
51,51,0,2046,4095
52,52,0,2047,4095
53,53,0,2047,4039
54,54,0,2046,3916
55,55,0,2047,3733
56,56,0,2047,3499
57,57,0,2046,3220
58,58,0,2047,2905
59,59,0,2046,2562
60,60,0,2047,2204
61,61,0,2047,1841
62,62,0,2046,1484
63,63,0,2046,1144
64,64,0,2046,831
65,65,0,2046,555
66,66,0,2045,326
67,67,0,2047,149
68,68,0,2047,30
69,69,0,2046,0
70,70,0,2047,0
71,71,0,2047,50
72,72,0,2046,182
73,73,0,2046,371
74,74,0,2046,611
75,75,0,2046,897
76,76,0,2046,1217
77,77,0,2047,1563
78,78,0,2047,1924
79,79,0,2046,2287
80,80,0,2046,2643
81,81,0,2046,2981
82,82,0,2046,3290
83,83,0,2046,3559
84,84,0,2047,3781
85,85,0,2046,3951
86,86,0,2046,4061
87,87,0,2046,4095
88,88,0,2046,4091
89,89,0,2046,4010
90,90,0,2047,3869
91,91,0,2046,3672
92,92,0,2046,3424
93,93,0,2046,3133
94,94,0,2046,2809
95,95,0,2046,2461
96,96,0,2047,2101
97,97,0,2046,1738
98,98,0,2047,1385
99,99,0,2046,1051
100,100,0,2047,748
101,101,0,2047,484
102,102,0,2046,269
103,103,0,2046,108
104,104,0,2047,7
105,105,0,2047,0
106,106,0,2046,0
107,107,0,2047,81
108,108,0,2046,230
109,109,0,2046,435
110,110,0,2046,689
111,111,0,2046,986
112,112,0,2047,1314
113,113,0,2047,1665
114,114,0,2046,2028
115,115,0,2046,2390
116,116,0,2046,2743
117,117,0,2047,3073
118,118,0,2047,3371
119,119,0,2046,3629
120,120,0,2046,3837
121,121,0,2046,3989
122,122,0,2047,4080
123,123,0,2046,4095
124,124,0,2046,4074
125,125,0,2047,3976
126,126,0,2047,3818
127,127,0,2046,3606
128,128,0,2046,3345
129,129,0,2047,3044
130,130,0,2047,2712
131,131,0,2046,2359
132,132,0,2047,1996
133,133,0,2046,1636
134,134,0,2047,1287
135,135,0,2047,961
136,136,0,2046,669
137,137,0,2046,418
138,138,0,2046,218
139,139,0,2046,73
140,140,0,2046,0
141,141,0,2046,0
142,142,0,2046,12
143,143,0,2047,118
144,144,0,2047,283
145,145,0,2047,503
146,146,0,2046,770
147,147,0,2046,1076
148,148,0,2046,1412
149,149,0,2047,1768
150,150,0,2047,2132
151,151,0,2046,2492
152,152,0,2046,2840
153,153,0,2046,3162
154,154,0,2047,3449
155,155,0,2047,3693
156,156,0,2046,3885
157,157,0,2046,4022
158,158,0,2047,4095
159,159,0,2046,4095
160,160,0,2047,4052
161,161,0,2047,3937
162,162,0,2046,3763
163,163,0,2047,3536
164,164,0,2047,3263
165,165,0,2047,2952
166,166,0,2047,2612
167,167,0,2047,2256
168,168,0,2046,1894
169,169,0,2046,1534
170,170,0,2046,1191
171,171,0,2047,874
172,172,0,2047,593
173,173,0,2046,355
174,174,0,2047,171
175,175,0,2046,43
176,176,0,2046,0
177,177,0,2046,0
178,178,0,2047,37
179,179,0,2047,160
180,180,0,2046,341
181,181,0,2046,575
182,182,0,2047,854
183,183,0,2046,1170
184,184,0,2047,1512
185,185,0,2047,1872
186,186,0,2047,2235
187,187,0,2047,2593
188,188,0,2046,2935
189,189,0,2047,3248
190,190,0,2047,3523
191,191,0,2046,3754
192,192,0,2047,3931
193,193,0,2047,4049
194,194,0,2046,4095
195,195,0,2047,4095
196,196,0,2047,4025
197,197,0,2047,3894
198,198,0,2047,3703
199,199,0,2046,3462
200,200,0,2046,3177
201,201,0,2047,2857
202,202,0,2046,2512
203,203,0,2047,2152
204,204,0,2047,1790
205,205,0,2047,1434
206,206,0,2046,1097
207,207,0,2047,789
208,208,0,2046,520
209,209,0,2047,297
210,210,0,2047,128
211,211,0,2046,18
212,212,0,2046,0
213,213,0,2047,0
214,214,0,2047,65
215,215,0,2046,206
216,216,0,2046,402
217,217,0,2047,650
218,218,0,2047,941
219,219,0,2047,1265
220,220,0,2046,1614
221,221,0,2047,1975
222,222,0,2047,2339
223,223,0,2046,2693
224,224,0,2047,3028
225,225,0,2046,3331
226,226,0,2046,3595
227,227,0,2047,3809
228,228,0,2047,3971
229,229,0,2046,4071
230,230,0,2047,4095
231,231,0,2046,4083
232,232,0,2046,3994
233,233,0,2046,3845
234,234,0,2046,3640
235,235,0,2047,3384
236,236,0,2046,3090
237,237,0,2046,2761
238,238,0,2047,2411
239,239,0,2046,2049
240,240,0,2047,1687
241,241,0,2047,1336
242,242,0,2047,1007
243,243,0,2046,708
244,244,0,2046,452
245,245,0,2046,243
246,246,0,2046,90
247,247,0,2047,0
248,248,0,2046,0
249,249,0,2046,2
250,250,0,2046,100
251,251,0,2047,257
252,252,0,2046,469
253,253,0,2047,729
254,254,0,2047,1030
255,255,0,2046,1363
256,256,0,2047,1716
257,257,0,2046,2079
258,258,0,2046,2441
259,259,0,2046,2791
260,260,0,2047,3118
261,261,0,2046,3411
262,262,0,2047,3661
263,263,0,2046,3861
264,264,0,2046,4005
265,265,0,2047,4088
266,266,0,2047,4095
267,267,0,2047,4064
268,268,0,2047,3958
269,269,0,2046,3791
270,270,0,2047,3572
271,271,0,2046,3304
272,272,0,2046,2998
273,273,0,2046,2663
274,274,0,2046,2308
275,275,0,2047,1946
276,276,0,2046,1586
277,277,0,2047,1239
278,278,0,2047,917
279,279,0,2046,630
280,280,0,2046,387
281,281,0,2046,194
282,282,0,2046,57
283,283,0,2046,0
284,284,0,2046,0
285,285,0,2046,24
286,286,0,2046,138
287,287,0,2047,312
288,288,0,2047,538
289,289,0,2047,811
290,290,0,2047,1123
291,291,0,2046,1463
292,292,0,2046,1820
293,293,0,2047,2184
294,294,0,2047,2543
295,295,0,2047,2888
296,296,0,2046,3204
297,297,0,2046,3487
298,298,0,2046,3723
299,299,0,2047,3908
300,300,0,2046,4036
301,301,0,2047,4095
302,302,0,2046,4095
303,303,0,2046,4040
304,304,0,2046,3916
305,305,0,2046,3733
306,306,0,2046,3500
307,307,0,2047,3220
308,308,0,2047,2904
309,309,0,2046,2562
310,310,0,2046,2205
311,311,0,2046,1842
312,312,0,2046,1485
313,313,0,2046,1144
314,314,0,2046,832
315,315,0,2046,555
316,316,0,2046,326
317,317,0,2046,149
318,318,0,2046,30
319,319,0,2046,0
320,320,0,2046,0
321,321,0,2047,50
322,322,0,2047,182
323,323,0,2047,371
324,324,0,2047,612
325,325,0,2046,896
326,326,0,2046,1218
327,327,0,2046,1563
328,328,0,2046,1924
329,329,0,2046,2288
330,330,0,2046,2644
331,331,0,2046,2981
332,332,0,2046,3289
333,333,0,2046,3559
334,334,0,2046,3782
335,335,0,2046,3951
336,336,0,2047,4060
337,337,0,2046,4095
338,338,0,2046,4091
339,339,0,2046,4011
340,340,0,2046,3869
341,341,0,2046,3672
342,342,0,2047,3424
343,343,0,2047,3133
344,344,0,2046,2809
345,345,0,2047,2462
346,346,0,2046,2101
347,347,0,2047,1738
348,348,0,2047,1385
349,349,0,2047,1051
