Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2046,3358
1,1,0,2047,3940
2,2,0,2047,2756
3,3,0,2046,907
4,4,0,2047,108
5,5,0,2046,1101
6,6,0,2047,2964
7,7,0,2047,3968
8,8,0,2047,3180
9,9,0,2047,1331
10,10,0,2047,140
11,11,0,2047,710
12,12,0,2047,2513
13,13,0,2047,3877
14,14,0,2047,3533
15,15,0,2047,1801
16,16,0,2047,291
17,17,0,2047,403
18,18,0,2047,2033
19,19,0,2047,3669
20,20,0,2047,3792
21,21,0,2047,2287
22,22,0,2047,553
23,23,0,2046,197
24,24,0,2047,1551
25,25,0,2046,3358
26,26,0,2046,3940
27,27,0,2047,2756
28,28,0,2046,907
29,29,0,2046,108
30,30,0,2047,1101
31,31,0,2047,2964
32,32,0,2046,3969
33,33,0,2047,3180
34,34,0,2046,1332
35,35,0,2047,140
36,36,0,2047,710
37,37,0,2046,2513
38,38,0,2046,3877
39,39,0,2047,3533
40,40,0,2047,1802
41,41,0,2046,291
42,42,0,2047,402
43,43,0,2046,2032
44,44,0,2047,3668
45,45,0,2046,3791
46,46,0,2046,2286
47,47,0,2047,552
48,48,0,2046,197
49,49,0,2047,1551
50,50,0,2047,3358
51,51,0,2047,3940
52,52,0,2047,2756
53,53,0,2047,907
54,54,0,2046,109
55,55,0,2046,1101
56,56,0,2047,2965
57,57,0,2047,3969
58,58,0,2046,3180
59,59,0,2047,1332
60,60,0,2047,140
61,61,0,2047,709
62,62,0,2047,2513
63,63,0,2047,3876
64,64,0,2046,3533
65,65,0,2047,1802
66,66,0,2046,291
67,67,0,2046,403
68,68,0,2047,2032
69,69,0,2047,3668
70,70,0,2046,3791
71,71,0,2046,2287
72,72,0,2047,552
73,73,0,2046,197
74,74,0,2047,1551
75,75,0,2046,3357
76,76,0,2047,3940
77,77,0,2046,2756
78,78,0,2046,907
79,79,0,2047,108
80,80,0,2047,1100
81,81,0,2047,2964
82,82,0,2047,3969
83,83,0,2046,3180
84,84,0,2046,1332
85,85,0,2046,140
86,86,0,2046,710
87,87,0,2047,2513
88,88,0,2046,3877
89,89,0,2047,3533
90,90,0,2046,1802
91,91,0,2047,292
92,92,0,2046,402
93,93,0,2046,2032
94,94,0,2047,3668
95,95,0,2047,3792
96,96,0,2046,2288
97,97,0,2047,553
98,98,0,2047,197
99,99,0,2046,1551
100,100,0,2047,3357
101,101,0,2047,3941
102,102,0,2047,2756
103,103,0,2047,907
104,104,0,2047,108
105,105,0,2047,1101
106,106,0,2046,2964
107,107,0,2047,3969
108,108,0,2046,3180
109,109,0,2046,1332
110,110,0,2046,140
111,111,0,2046,710
112,112,0,2046,2513
113,113,0,2047,3876
114,114,0,2047,3533
115,115,0,2047,1802
116,116,0,2046,291
117,117,0,2046,402
118,118,0,2046,2031
119,119,0,2046,3668
120,120,0,2047,3792
121,121,0,2046,2288
122,122,0,2046,553
123,123,0,2046,197
124,124,0,2046,1551
125,125,0,2046,3358
126,126,0,2047,3940
127,127,0,2047,2757
128,128,0,2046,907
129,129,0,2047,108
130,130,0,2047,1101
131,131,0,2047,2964
132,132,0,2046,3968
133,133,0,2046,3180
134,134,0,2046,1332
135,135,0,2046,140
136,136,0,2046,710
137,137,0,2046,2512
138,138,0,2046,3876
139,139,0,2047,3534
140,140,0,2046,1803
141,141,0,2047,291
142,142,0,2047,402
143,143,0,2047,2031
144,144,0,2047,3667
145,145,0,2047,3792
