Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2046,135
1,1,0,2046,32
2,2,0,2047,0
3,3,0,2047,0
4,4,0,2047,4
5,5,0,2046,88
6,6,0,2046,218
7,7,0,2046,389
8,8,0,2047,599
9,9,0,2046,842
10,10,0,2047,1111
11,11,0,2046,1402
12,12,0,2046,1708
13,13,0,2047,2021
14,14,0,2046,2333
15,15,0,2046,2639
16,16,0,2047,2932
17,17,0,2047,3204
18,18,0,2047,3449
19,19,0,2047,3661
20,20,0,2047,3837
21,21,0,2046,3971
22,22,0,2046,4061
23,23,0,2046,4095
24,24,0,2046,4095
25,25,0,2046,4050
26,26,0,2046,3954
27,27,0,2047,3813
28,28,0,2047,3632
29,29,0,2047,3416
30,30,0,2047,3167
31,31,0,2046,2892
32,32,0,2047,2598
33,33,0,2047,2290
34,34,0,2046,1977
35,35,0,2047,1664
36,36,0,2047,1361
37,37,0,2046,1072
38,38,0,2046,805
39,39,0,2047,568
40,40,0,2046,363
41,41,0,2047,197
42,42,0,2047,73
43,43,0,2046,0
44,44,0,2046,0
45,45,0,2047,0
46,46,0,2046,43
47,47,0,2047,153
48,48,0,2047,306
49,49,0,2047,499
50,50,0,2047,726
51,51,0,2047,984
52,52,0,2047,1266
53,53,0,2047,1566
54,54,0,2046,1876
55,55,0,2047,2190
56,56,0,2046,2501
57,57,0,2047,2800
58,58,0,2047,3082
59,59,0,2047,3339
60,60,0,2047,3568
61,61,0,2046,3761
62,62,0,2047,3914
63,63,0,2047,4025
64,64,0,2046,4091
65,65,0,2047,4095
66,66,0,2047,4080
67,67,0,2047,4004
68,68,0,2047,3883
69,69,0,2047,3720
70,70,0,2047,3519
71,71,0,2046,3285
72,72,0,2046,3021
73,73,0,2047,2735
74,74,0,2046,2432
75,75,0,2047,2121
76,76,0,2047,1808
77,77,0,2047,1499
78,78,0,2047,1203
79,79,0,2046,925
80,80,0,2047,674
81,81,0,2047,453
82,82,0,2046,269
83,83,0,2046,126
84,84,0,2047,25
85,85,0,2046,0
86,86,0,2047,0
87,87,0,2046,9
88,88,0,2047,97
89,89,0,2047,230
90,90,0,2046,405
91,91,0,2046,618
92,92,0,2047,862
93,93,0,2046,1134
94,94,0,2046,1427
95,95,0,2046,1734
96,96,0,2047,2046
97,97,0,2046,2359
98,98,0,2047,2664
99,99,0,2047,2955
100,100,0,2047,3225
101,101,0,2046,3467
102,102,0,2047,3677
103,103,0,2047,3849
104,104,0,2046,3980
105,105,0,2047,4067
106,106,0,2047,4095
107,107,0,2046,4095
108,108,0,2046,4044
109,109,0,2047,3944
110,110,0,2047,3800
111,111,0,2046,3617
112,112,0,2046,3397
113,113,0,2046,3146
114,114,0,2046,2869
115,115,0,2047,2573
116,116,0,2047,2265
117,117,0,2047,1952
118,118,0,2046,1639
119,119,0,2047,1337
120,120,0,2046,1050
121,121,0,2046,785
122,122,0,2046,550
123,123,0,2046,348
124,124,0,2047,185
125,125,0,2046,66
126,126,0,2047,0
127,127,0,2046,0
128,128,0,2046,0
129,129,0,2047,51
130,130,0,2047,164
131,131,0,2046,320
132,132,0,2047,516
133,133,0,2046,746
134,134,0,2047,1006
135,135,0,2046,1290
136,136,0,2047,1591
137,137,0,2047,1902
138,138,0,2047,2215
139,139,0,2047,2526
140,140,0,2046,2824
141,141,0,2047,3104
142,142,0,2047,3360
143,143,0,2047,3585
144,144,0,2046,3776
145,145,0,2047,3926
146,146,0,2046,4032
147,147,0,2046,4094
148,148,0,2046,4095
149,149,0,2047,4075
150,150,0,2046,3996
151,151,0,2046,3872
152,152,0,2047,3706
153,153,0,2046,3502
154,154,0,2047,3265
155,155,0,2046,2999
156,156,0,2046,2711
157,157,0,2046,2407
158,158,0,2047,2095
159,159,0,2047,1782
160,160,0,2046,1475
161,161,0,2046,1180
162,162,0,2047,904
163,163,0,2047,655
164,164,0,2047,436
165,165,0,2046,256
166,166,0,2047,115
167,167,0,2046,19
168,168,0,2046,0
169,169,0,2046,0
170,170,0,2047,14
171,171,0,2047,106
172,172,0,2047,243
173,173,0,2047,422
174,174,0,2047,636
175,175,0,2046,884
176,176,0,2047,1158
177,177,0,2046,1451
178,178,0,2047,1758
179,179,0,2047,2072
180,180,0,2047,2385
181,181,0,2047,2688
182,182,0,2046,2977
183,183,0,2047,3245
184,184,0,2046,3485
185,185,0,2046,3692
186,186,0,2046,3862
187,187,0,2046,3988
188,188,0,2047,4071
189,189,0,2046,4095
190,190,0,2047,4095
191,191,0,2047,4038
192,192,0,2047,3934
193,193,0,2047,3787
194,194,0,2047,3600
195,195,0,2046,3377
196,196,0,2047,3123
197,197,0,2047,2845
198,198,0,2047,2548
199,199,0,2046,2240
200,200,0,2047,1926
201,201,0,2046,1615
202,202,0,2046,1312
203,203,0,2046,1027
204,204,0,2047,765
205,205,0,2046,532
206,206,0,2047,334
207,207,0,2046,174
208,208,0,2047,58
209,209,0,2047,0
210,210,0,2046,0
211,211,0,2047,0
212,212,0,2047,58
213,213,0,2047,175
214,214,0,2047,334
215,215,0,2046,533
216,216,0,2046,766
217,217,0,2046,1028
218,218,0,2047,1314
219,219,0,2046,1616
220,220,0,2047,1927
221,221,0,2046,2241
222,222,0,2047,2550
223,223,0,2046,2847
224,224,0,2047,3126
225,225,0,2047,3379
226,226,0,2047,3602
227,227,0,2046,3788
228,228,0,2047,3935
229,229,0,2046,4039
230,230,0,2046,4095
231,231,0,2047,4095
232,232,0,2047,4070
233,233,0,2046,3987
234,234,0,2047,3859
235,235,0,2046,3691
236,236,0,2047,3484
237,237,0,2047,3244
238,238,0,2047,2976
239,239,0,2047,2686
240,240,0,2046,2383
241,241,0,2047,2070
242,242,0,2046,1756
243,243,0,2046,1449
244,244,0,2046,1157
245,245,0,2047,883
246,246,0,2047,635
247,247,0,2046,421
248,248,0,2046,242
249,249,0,2046,106
250,250,0,2048,13
251,251,0,2047,0
252,252,0,2047,0
253,253,0,2046,20
254,254,0,2046,116
255,255,0,2047,256
256,256,0,2047,437
257,257,0,2046,655
258,258,0,2047,904
259,259,0,2047,1181
260,260,0,2047,1475
261,261,0,2046,1783
262,262,0,2047,2097
263,263,0,2046,2409
264,264,0,2046,2712
265,265,0,2046,3000
266,266,0,2046,3266
267,267,0,2046,3503
268,268,0,2047,3707
269,269,0,2047,3873
270,270,0,2046,3997
271,271,0,2047,4075
272,272,0,2046,4095
273,273,0,2046,4092
274,274,0,2046,4032
275,275,0,2046,3923
276,276,0,2047,3773
277,277,0,2046,3583
278,278,0,2047,3358
279,279,0,2047,3102
280,280,0,2047,2822
281,281,0,2046,2524
282,282,0,2047,2215
283,283,0,2047,1901
284,284,0,2047,1590
285,285,0,2047,1289
286,286,0,2046,1006
287,287,0,2047,745
288,288,0,2047,515
289,289,0,2046,319
290,290,0,2046,163
291,291,0,2046,50
292,292,0,2046,0
293,293,0,2047,0
294,294,0,2046,0
295,295,0,2047,66
296,296,0,2047,186
297,297,0,2046,349
298,298,0,2047,551
299,299,0,2047,786
300,300,0,2047,1051
301,301,0,2047,1338
302,302,0,2046,1641
303,303,0,2046,1953
304,304,0,2046,2267
305,305,0,2046,2575
306,306,0,2046,2871
307,307,0,2047,3147
308,308,0,2047,3398
309,309,0,2046,3618
310,310,0,2046,3801
311,311,0,2046,3946
312,312,0,2047,4045
313,313,0,2047,4095
314,314,0,2046,4095
315,315,0,2046,4065
316,316,0,2047,3979
317,317,0,2047,3847
318,318,0,2047,3675
319,319,0,2046,3465
320,320,0,2047,3223
321,321,0,2046,2953
322,322,0,2047,2663
323,323,0,2046,2358
324,324,0,2047,2044
325,325,0,2047,1732
326,326,0,2047,1426
327,327,0,2047,1133
328,328,0,2046,861
329,329,0,2047,617
330,330,0,2047,405
331,331,0,2046,230
332,332,0,2047,97
333,333,0,2047,8
334,334,0,2047,0
335,335,0,2047,0
336,336,0,2047,26
337,337,0,2046,126
338,338,0,2047,270
339,339,0,2046,454
340,340,0,2046,674
341,341,0,2047,926
342,342,0,2046,1204
343,343,0,2047,1501
344,344,0,2046,1809
345,345,0,2046,2122
346,346,0,2046,2434
347,347,0,2047,2736
348,348,0,2046,3022
349,349,0,2046,3286
350,350,0,2046,3521
351,351,0,2047,3722
352,352,0,2046,3885
353,353,0,2047,4005
354,354,0,2046,4080
355,355,0,2047,4095
356,356,0,2047,4089
357,357,0,2046,4024
358,358,0,2047,3913
359,359,0,2046,3760
360,360,0,2046,3567
361,361,0,2047,3339
362,362,0,2046,3080
363,363,0,2047,2799
364,364,0,2046,2499
365,365,0,2047,2190
366,366,0,2046,1875
367,367,0,2047,1564
368,368,0,2047,1265
369,369,0,2046,984
370,370,0,2047,726
371,371,0,2047,498
372,372,0,2046,305
373,373,0,2047,153
374,374,0,2046,43
375,375,0,2047,0
376,376,0,2047,0
377,377,0,2047,0
378,378,0,2046,74
379,379,0,2046,198
380,380,0,2047,364
381,381,0,2047,569
382,382,0,2046,806
383,383,0,2046,1073
384,384,0,2046,1363
385,385,0,2047,1665
386,386,0,2046,1978
387,387,0,2046,2292
388,388,0,2047,2599
389,389,0,2046,2894
390,390,0,2046,3168
391,391,0,2047,3417
392,392,0,2046,3635
393,393,0,2047,3815
394,394,0,2047,3955
395,395,0,2046,4051
396,396,0,2047,4095
397,397,0,2047,4095
398,398,0,2047,4060
399,399,0,2046,3970
400,400,0,2047,3835
401,401,0,2046,3659
402,402,0,2047,3447
403,403,0,2046,3202
404,404,0,2047,2930
405,405,0,2047,2638
406,406,0,2046,2332
407,407,0,2047,2019
408,408,0,2046,1706
409,409,0,2047,1401
410,410,0,2047,1111
411,411,0,2046,841
412,412,0,2047,599
413,413,0,2047,390
414,414,0,2047,217
415,415,0,2047,88
416,416,0,2046,3
417,417,0,2046,0
418,418,0,2047,0
419,419,0,2047,31
420,420,0,2046,136
421,421,0,2047,283
422,422,0,2047,470
423,423,0,2047,693
424,424,0,2047,948
425,425,0,2046,1227
426,426,0,2047,1525
427,427,0,2046,1835
428,428,0,2046,2148
429,429,0,2047,2459
430,430,0,2046,2760
431,431,0,2046,3044
432,432,0,2047,3307
433,433,0,2047,3539
434,434,0,2047,3737
435,435,0,2047,3896
436,436,0,2047,4012
437,437,0,2046,4084
438,438,0,2047,4095
439,439,0,2046,4086
440,440,0,2046,4016
441,441,0,2047,3901
442,442,0,2047,3745
443,443,0,2046,3549
444,444,0,2046,3319
445,445,0,2046,3058
446,446,0,2046,2774
447,447,0,2046,2474
448,448,0,2046,2164
449,449,0,2047,1850
