Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2046,2458
1,1,0,2046,1989
2,2,0,2046,1522
3,3,0,2046,1080
4,4,0,2046,689
5,5,0,2046,366
6,6,0,2047,128
7,7,0,2046,0
8,8,0,2046,0
9,9,0,2046,21
10,10,0,2046,194
11,11,0,2046,461
12,12,0,2046,808
13,13,0,2047,1218
14,14,0,2046,1670
15,15,0,2046,2141
16,16,0,2046,2606
17,17,0,2046,3043
18,18,0,2046,3428
19,19,0,2046,3742
20,20,0,2046,3970
21,21,0,2046,4095
22,22,0,2047,4095
23,23,0,2047,4042
24,24,0,2046,3858
25,25,0,2046,3581
26,26,0,2046,3226
27,27,0,2046,2811
28,28,0,2046,2355
29,29,0,2046,1883
30,30,0,2046,1420
31,31,0,2046,989
32,32,0,2046,611
33,33,0,2047,305
34,34,0,2047,88
35,35,0,2046,0
36,36,0,2046,0
37,37,0,2046,51
38,38,0,2046,246
39,39,0,2047,532
40,40,0,2046,895
41,41,0,2046,1316
42,42,0,2046,1774
43,43,0,2046,2245
44,44,0,2047,2707
45,45,0,2046,3134
46,46,0,2046,3505
47,47,0,2046,3801
48,48,0,2046,4007
49,49,0,2046,4095
50,50,0,2046,4095
51,51,0,2047,4009
52,52,0,2046,3804
53,53,0,2046,3508
54,54,0,2046,3138
55,55,0,2046,2711
56,56,0,2046,2250
57,57,0,2047,1779
58,58,0,2047,1321
59,59,0,2046,899
60,60,0,2046,535
61,61,0,2046,249
62,62,0,2046,53
63,63,0,2046,0
64,64,0,2047,0
65,65,0,2047,86
66,66,0,2046,301
67,67,0,2046,606
68,68,0,2047,983
69,69,0,2047,1415
70,70,0,2047,1879
71,71,0,2046,2349
72,72,0,2047,2805
73,73,0,2047,3221
74,74,0,2046,3577
75,75,0,2046,3856
76,76,0,2046,4041
77,77,0,2046,4095
78,78,0,2046,4095
79,79,0,2046,3973
80,80,0,2046,3745
81,81,0,2046,3432
82,82,0,2046,3047
83,83,0,2047,2611
84,84,0,2047,2146
85,85,0,2046,1675
86,86,0,2046,1223
87,87,0,2046,813
88,88,0,2046,464
89,89,0,2047,197
90,90,0,2046,23
91,91,0,2046,0
92,92,0,2047,0
93,93,0,2046,125
94,94,0,2047,363
95,95,0,2046,684
96,96,0,2046,1076
97,97,0,2046,1516
98,98,0,2047,1983
99,99,0,2047,2453
100,100,0,2046,2901
101,101,0,2046,3306
102,102,0,2046,3646
103,103,0,2046,3905
104,104,0,2047,4068
105,105,0,2046,4095
106,106,0,2047,4081
107,107,0,2047,3930
108,108,0,2046,3683
109,109,0,2047,3351
110,110,0,2046,2954
111,111,0,2046,2509
112,112,0,2046,2041
113,113,0,2046,1573
114,114,0,2046,1128
115,115,0,2047,730
116,116,0,2046,398
117,117,0,2046,150
118,118,0,2046,0
119,119,0,2046,0
120,120,0,2047,8
121,121,0,2046,170
122,122,0,2046,427
123,123,0,2046,766
124,124,0,2046,1170
125,125,0,2046,1618
126,126,0,2046,2088
127,127,0,2046,2555
128,128,0,2046,2996
129,129,0,2047,3388
130,130,0,2047,3712
131,131,0,2046,3949
132,132,0,2047,4090
133,133,0,2046,4095
134,134,0,2046,4057
135,135,0,2047,3883
136,136,0,2047,3615
137,137,0,2046,3269
138,138,0,2046,2858
139,139,0,2046,2406
140,140,0,2047,1936
141,141,0,2046,1471
142,142,0,2046,1035
143,143,0,2046,649
144,144,0,2047,335
145,145,0,2046,106
146,146,0,2046,0
147,147,0,2046,0
148,148,0,2047,35
149,149,0,2046,220
150,150,0,2047,496
151,151,0,2047,851
152,152,0,2046,1267
153,153,0,2046,1721
154,154,0,2046,2193
155,155,0,2047,2656
156,156,0,2046,3088
157,157,0,2047,3466
158,158,0,2047,3771
159,159,0,2047,3989
160,160,0,2046,4095
161,161,0,2046,4095
162,162,0,2046,4027
163,163,0,2047,3832
164,164,0,2047,3546
165,165,0,2046,3183
166,166,0,2046,2761
167,167,0,2046,2303
168,168,0,2047,1831
169,169,0,2046,1371
170,170,0,2046,944
171,171,0,2046,573
172,172,0,2046,276
173,173,0,2047,69
174,174,0,2046,0
175,175,0,2046,0
176,176,0,2047,68
177,177,0,2047,273
178,178,0,2046,568
179,179,0,2046,938
180,180,0,2046,1365
181,181,0,2047,1826
182,182,0,2046,2297
183,183,0,2046,2756
184,184,0,2047,3178
185,185,0,2047,3541
186,186,0,2046,3828
187,187,0,2046,4025
188,188,0,2046,4095
189,189,0,2047,4095
190,190,0,2046,3992
191,191,0,2047,3775
192,192,0,2046,3471
193,193,0,2046,3093
194,194,0,2047,2662
195,195,0,2046,2198
196,196,0,2046,1728
197,197,0,2046,1272
198,198,0,2046,856
199,199,0,2046,501
200,200,0,2046,222
201,201,0,2047,37
202,202,0,2047,0
203,203,0,2046,0
204,204,0,2047,105
205,205,0,2046,331
206,206,0,2047,645
207,207,0,2046,1029
208,208,0,2046,1464
209,209,0,2046,1930
210,210,0,2046,2401
211,211,0,2046,2853
212,212,0,2047,3264
213,213,0,2046,3612
214,214,0,2046,3881
215,215,0,2047,4055
216,216,0,2046,4095
217,217,0,2047,4092
218,218,0,2046,3952
219,219,0,2047,3715
220,220,0,2046,3393
221,221,0,2046,3001
222,222,0,2046,2561
223,223,0,2046,2093
224,224,0,2046,1623
225,225,0,2046,1175
226,226,0,2047,771
227,227,0,2046,430
228,228,0,2046,172
229,229,0,2047,10
230,230,0,2047,0
231,231,0,2047,0
232,232,0,2046,147
233,233,0,2046,393
234,234,0,2047,725
235,235,0,2046,1122
236,236,0,2047,1566
237,237,0,2046,2035
238,238,0,2046,2504
239,239,0,2046,2948
240,240,0,2046,3347
241,241,0,2046,3679
242,242,0,2047,3927
243,243,0,2046,4080
244,244,0,2047,4095
245,245,0,2047,4069
246,246,0,2046,3908
247,247,0,2046,3651
248,248,0,2046,3311
249,249,0,2046,2906
250,250,0,2046,2458
251,251,0,2047,1989
252,252,0,2047,1522
253,253,0,2047,1081
254,254,0,2046,690
255,255,0,2046,366
256,256,0,2047,127
257,257,0,2046,0
258,258,0,2047,0
259,259,0,2046,21
260,260,0,2046,194
261,261,0,2047,461
262,262,0,2047,808
263,263,0,2046,1217
264,264,0,2047,1670
265,265,0,2046,2141
266,266,0,2046,2606
267,267,0,2047,3042
268,268,0,2046,3428
269,269,0,2047,3742
270,270,0,2046,3970
271,271,0,2046,4095
272,272,0,2046,4095
273,273,0,2046,4042
274,274,0,2046,3859
275,275,0,2047,3582
276,276,0,2046,3226
277,277,0,2046,2810
278,278,0,2046,2355
279,279,0,2046,1883
280,280,0,2047,1421
281,281,0,2046,989
282,282,0,2046,611
283,283,0,2046,305
284,284,0,2046,87
285,285,0,2046,0
286,286,0,2046,0
287,287,0,2046,51
288,288,0,2046,245
289,289,0,2046,531
290,290,0,2046,894
291,291,0,2046,1315
292,292,0,2046,1774
293,293,0,2047,2245
294,294,0,2046,2705
295,295,0,2046,3133
296,296,0,2047,3504
297,297,0,2046,3801
298,298,0,2046,4008
299,299,0,2047,4095
300,300,0,2046,4095
301,301,0,2046,4010
302,302,0,2046,3805
303,303,0,2046,3508
304,304,0,2046,3138
305,305,0,2046,2712
306,306,0,2046,2251
307,307,0,2046,1780
308,308,0,2046,1322
309,309,0,2046,899
310,310,0,2046,536
311,311,0,2046,248
312,312,0,2046,52
313,313,0,2046,0
314,314,0,2047,0
315,315,0,2046,85
316,316,0,2046,302
317,317,0,2046,606
318,318,0,2046,983
319,319,0,2046,1414
320,320,0,2047,1878
321,321,0,2046,2348
322,322,0,2047,2804
323,323,0,2047,3221
324,324,0,2046,3577
325,325,0,2046,3855
326,326,0,2046,4040
327,327,0,2046,4095
328,328,0,2046,4095
329,329,0,2046,3973
330,330,0,2046,3746
331,331,0,2046,3432
332,332,0,2046,3047
333,333,0,2046,2612
334,334,0,2047,2147
335,335,0,2047,1676
336,336,0,2047,1224
337,337,0,2046,813
338,338,0,2046,465
339,339,0,2046,196
340,340,0,2046,22
341,341,0,2046,0
342,342,0,2046,0
343,343,0,2046,125
344,344,0,2047,362
345,345,0,2047,685
346,346,0,2046,1075
347,347,0,2047,1515
348,348,0,2046,1982
349,349,0,2047,2452
350,350,0,2046,2901
351,351,0,2046,3305
352,352,0,2046,3646
353,353,0,2046,3905
354,354,0,2046,4068
355,355,0,2047,4095
356,356,0,2046,4081
357,357,0,2046,3930
358,358,0,2046,3683
359,359,0,2046,3352
360,360,0,2047,2955
361,361,0,2046,2510
362,362,0,2046,2041
363,363,0,2046,1573
364,364,0,2047,1128
365,365,0,2046,730
366,366,0,2047,398
367,367,0,2046,150
368,368,0,2046,0
369,369,0,2046,0
370,370,0,2047,8
371,371,0,2046,170
372,372,0,2046,427
373,373,0,2046,766
374,374,0,2046,1170
375,375,0,2046,1618
376,376,0,2046,2087
377,377,0,2046,2554
378,378,0,2046,2996
379,379,0,2046,3388
380,380,0,2046,3711
381,381,0,2046,3949
382,382,0,2047,4091
383,383,0,2047,4095
384,384,0,2046,4057
385,385,0,2046,3884
386,386,0,2046,3616
387,387,0,2046,3269
388,388,0,2045,2859
389,389,0,2046,2407
390,390,0,2046,1936
391,391,0,2046,1471
392,392,0,2046,1035
393,393,0,2046,650
394,394,0,2047,335
395,395,0,2046,107
396,396,0,2047,0
397,397,0,2046,0
398,398,0,2046,35
399,399,0,2047,219
400,400,0,2046,495
401,401,0,2047,851
402,402,0,2046,1266
403,403,0,2046,1721
404,404,0,2046,2193
405,405,0,2047,2655
406,406,0,2046,3088
407,407,0,2047,3465
408,408,0,2046,3771
409,409,0,2046,3989
410,410,0,2047,4095
411,411,0,2047,4095
412,412,0,2047,4027
413,413,0,2047,3832
414,414,0,2046,3545
415,415,0,2046,3183
416,416,0,2046,2761
417,417,0,2046,2304
418,418,0,2046,1832
419,419,0,2045,1371
420,420,0,2046,944
421,421,0,2047,573
422,422,0,2046,276
423,423,0,2046,70
424,424,0,2047,0
425,425,0,2046,0
426,426,0,2046,67
427,427,0,2046,273
428,428,0,2046,568
429,429,0,2046,938
430,430,0,2046,1364
431,431,0,2047,1825
432,432,0,2046,2296
433,433,0,2047,2755
434,434,0,2046,3176
435,435,0,2046,3541
436,436,0,2046,3828
437,437,0,2046,4024
438,438,0,2046,4095
439,439,0,2046,4095
440,440,0,2047,3992
441,441,0,2047,3775
442,442,0,2046,3471
443,443,0,2046,3093
444,444,0,2046,2662
445,445,0,2047,2199
446,446,0,2046,1728
447,447,0,2047,1273
448,448,0,2046,856
449,449,0,2047,500
450,450,0,2046,222
451,451,0,2046,37
452,452,0,2047,0
453,453,0,2046,0
454,454,0,2047,105
455,455,0,2046,331
456,456,0,2046,644
457,457,0,2047,1029
458,458,0,2047,1465
459,459,0,2047,1930
460,460,0,2046,2401
461,461,0,2046,2852
462,462,0,2047,3263
463,463,0,2047,3612
464,464,0,2046,3880
465,465,0,2047,4054
466,466,0,2047,4095
467,467,0,2046,4091
468,468,0,2047,3952
469,469,0,2047,3715
470,470,0,2046,3393
471,471,0,2046,3001
472,472,0,2046,2561
473,473,0,2046,2095
474,474,0,2046,1624
475,475,0,2046,1176
476,476,0,2046,771
477,477,0,2046,431
478,478,0,2046,173
479,479,0,2046,10
480,480,0,2046,0
481,481,0,2047,0
482,482,0,2046,147
483,483,0,2046,394
484,484,0,2047,723
485,485,0,2046,1122
486,486,0,2047,1566
487,487,0,2046,2034
488,488,0,2047,2503
489,489,0,2047,2948
490,490,0,2046,3346
491,491,0,2047,3679
492,492,0,2046,3927
493,493,0,2046,4080
494,494,0,2047,4095
495,495,0,2046,4069
496,496,0,2046,3907
497,497,0,2047,3650
498,498,0,2047,3312
499,499,0,2046,2907
500,500,0,2047,2458
501,501,0,2047,1990
502,502,0,2046,1522
503,503,0,2047,1083
504,504,0,2046,690
505,505,0,2046,366
506,506,0,2046,128
507,507,0,2046,0
508,508,0,2047,0
509,509,0,2047,21
510,510,0,2047,193
511,511,0,2046,460
512,512,0,2046,808
513,513,0,2046,1217
514,514,0,2047,1669
515,515,0,2046,2139
516,516,0,2047,2605
517,517,0,2047,3041
518,518,0,2046,3427
519,519,0,2046,3742
520,520,0,2046,3970
521,521,0,2046,4095
522,522,0,2047,4095
523,523,0,2046,4042
524,524,0,2047,3858
525,525,0,2046,3582
526,526,0,2046,3227
527,527,0,2047,2811
528,528,0,2046,2356
529,529,0,2046,1885
530,530,0,2046,1421
531,531,0,2046,990
532,532,0,2046,611
533,533,0,2047,305
534,534,0,2046,88
535,535,0,2047,0
536,536,0,2046,0
537,537,0,2047,50
538,538,0,2046,245
539,539,0,2046,530
540,540,0,2046,894
541,541,0,2047,1315
542,542,0,2046,1772
543,543,0,2046,2244
544,544,0,2046,2705
545,545,0,2047,3132
546,546,0,2046,3504
547,547,0,2046,3801
548,548,0,2046,4008
549,549,0,2046,4095
550,550,0,2046,4095
551,551,0,2046,4010
552,552,0,2046,3805
553,553,0,2046,3509
554,554,0,2046,3139
555,555,0,2046,2712
556,556,0,2046,2251
557,557,0,2046,1780
558,558,0,2047,1322
559,559,0,2046,901
560,560,0,2047,536
561,561,0,2046,248
562,562,0,2047,53
563,563,0,2047,0
564,564,0,2046,0
565,565,0,2046,86
566,566,0,2047,301
567,567,0,2046,606
568,568,0,2046,983
569,569,0,2046,1414
570,570,0,2046,1877
571,571,0,2046,2349
572,572,0,2046,2803
573,573,0,2046,3220
574,574,0,2047,3577
575,575,0,2046,3854
576,576,0,2046,4041
577,577,0,2047,4095
578,578,0,2046,4095
579,579,0,2046,3973
580,580,0,2046,3746
581,581,0,2046,3432
582,582,0,2047,3048
583,583,0,2046,2612
584,584,0,2046,2147
585,585,0,2046,1676
586,586,0,2046,1225
587,587,0,2047,814
588,588,0,2046,465
589,589,0,2046,197
590,590,0,2046,24
591,591,0,2046,0
592,592,0,2047,0
593,593,0,2046,125
594,594,0,2046,361
595,595,0,2046,684
596,596,0,2047,1074
597,597,0,2047,1515
598,598,0,2047,1982
599,599,0,2046,2451
600,600,0,2047,2900
601,601,0,2046,3306
602,602,0,2046,3646
603,603,0,2046,3904
604,604,0,2047,4067
605,605,0,2046,4095
606,606,0,2046,4082
607,607,0,2046,3931
608,608,0,2047,3684
609,609,0,2046,3352
610,610,0,2046,2955
611,611,0,2046,2511
612,612,0,2046,2042
613,613,0,2047,1574
614,614,0,2046,1128
615,615,0,2046,730
616,616,0,2047,398
617,617,0,2046,150
618,618,0,2046,0
619,619,0,2046,0
620,620,0,2046,8
621,621,0,2046,170
622,622,0,2046,426
623,623,0,2045,766
624,624,0,2046,1169
625,625,0,2047,1617
626,626,0,2045,2087
627,627,0,2046,2554
628,628,0,2047,2994
629,629,0,2047,3387
630,630,0,2046,3710
631,631,0,2047,3949
632,632,0,2047,4091
633,633,0,2046,4095
634,634,0,2046,4057
635,635,0,2046,3884
636,636,0,2046,3616
637,637,0,2047,3270
638,638,0,2046,2860
639,639,0,2046,2407
640,640,0,2047,1937
641,641,0,2046,1471
642,642,0,2046,1035
643,643,0,2046,650
644,644,0,2046,335
645,645,0,2046,108
646,646,0,2046,0
647,647,0,2046,0
648,648,0,2046,34
649,649,0,2047,218
650,650,0,2046,495
651,651,0,2046,850
652,652,0,2047,1265
653,653,0,2046,1720
654,654,0,2046,2192
655,655,0,2046,2656
656,656,0,2046,3087
657,657,0,2045,3465
658,658,0,2046,3771
659,659,0,2046,3988
660,660,0,2046,4095
661,661,0,2046,4095
662,662,0,2046,4027
663,663,0,2047,3832
664,664,0,2047,3546
665,665,0,2047,3184
666,666,0,2047,2761
667,667,0,2046,2304
668,668,0,2046,1833
669,669,0,2047,1372
670,670,0,2046,945
671,671,0,2046,574
672,672,0,2046,276
673,673,0,2046,70
674,674,0,2046,0
675,675,0,2046,0
676,676,0,2046,68
677,677,0,2046,272
678,678,0,2047,568
679,679,0,2047,938
680,680,0,2046,1364
681,681,0,2046,1825
682,682,0,2046,2295
683,683,0,2046,2755
684,684,0,2047,3176
685,685,0,2046,3540
686,686,0,2047,3828
687,687,0,2047,4025
688,688,0,2046,4095
689,689,0,2046,4095
690,690,0,2046,3992
691,691,0,2047,3776
692,692,0,2046,3472
693,693,0,2046,3094
694,694,0,2046,2663
695,695,0,2047,2200
696,696,0,2046,1728
697,697,0,2046,1273
698,698,0,2046,856
699,699,0,2046,500
700,700,0,2047,222
701,701,0,2046,37
702,702,0,2046,0
703,703,0,2047,0
704,704,0,2047,104
705,705,0,2046,332
706,706,0,2046,644
707,707,0,2046,1028
708,708,0,2046,1464
709,709,0,2046,1930
710,710,0,2046,2400
711,711,0,2046,2852
712,712,0,2046,3263
713,713,0,2046,3612
714,714,0,2046,3881
715,715,0,2046,4055
716,716,0,2046,4095
717,717,0,2047,4092
718,718,0,2046,3953
719,719,0,2046,3715
720,720,0,2046,3393
721,721,0,2046,3002
722,722,0,2047,2562
723,723,0,2046,2095
724,724,0,2046,1625
725,725,0,2047,1176
726,726,0,2046,772
727,727,0,2046,432
728,728,0,2046,173
729,729,0,2046,9
730,730,0,2046,0
731,731,0,2047,0
732,732,0,2046,147
733,733,0,2047,393
734,734,0,2046,724
735,735,0,2046,1121
736,736,0,2046,1566
737,737,0,2046,2035
738,738,0,2046,2503
739,739,0,2046,2948
740,740,0,2046,3347
741,741,0,2046,3679
742,742,0,2046,3927
743,743,0,2046,4079
744,744,0,2047,4095
745,745,0,2046,4070
746,746,0,2046,3908
747,747,0,2047,3650
748,748,0,2046,3312
749,749,0,2046,2907
750,750,0,2046,2459
751,751,0,2046,1990
752,752,0,2047,1523
753,753,0,2046,1082
754,754,0,2047,689
755,755,0,2046,366
756,756,0,2047,128
757,757,0,2047,0
758,758,0,2047,0
759,759,0,2046,21
760,760,0,2046,193
761,761,0,2046,460
762,762,0,2046,807
763,763,0,2046,1217
764,764,0,2047,1669
765,765,0,2047,2139
766,766,0,2046,2605
767,767,0,2046,3040
768,768,0,2046,3426
769,769,0,2046,3742
770,770,0,2046,3970
771,771,0,2047,4095
772,772,0,2046,4095
773,773,0,2047,4042
774,774,0,2047,3858
775,775,0,2046,3582
776,776,0,2046,3227
777,777,0,2046,2811
778,778,0,2046,2356
779,779,0,2046,1885
780,780,0,2047,1421
781,781,0,2046,989
782,782,0,2047,612
783,783,0,2047,306
784,784,0,2046,88
785,785,0,2046,0
786,786,0,2046,0
787,787,0,2046,51
788,788,0,2046,245
789,789,0,2047,531
790,790,0,2046,893
791,791,0,2046,1315
792,792,0,2046,1772
793,793,0,2047,2244
794,794,0,2046,2704
795,795,0,2047,3132
796,796,0,2046,3503
797,797,0,2046,3801
798,798,0,2047,4007
799,799,0,2046,4095
800,800,0,2046,4095
801,801,0,2046,4011
802,802,0,2047,3804
803,803,0,2046,3509
804,804,0,2047,3139
805,805,0,2046,2713
806,806,0,2046,2252
807,807,0,2046,1782
808,808,0,2046,1323
809,809,0,2047,901
810,810,0,2046,537
811,811,0,2046,249
812,812,0,2047,53
813,813,0,2046,0
814,814,0,2046,0
815,815,0,2046,85
816,816,0,2046,301
817,817,0,2046,605
818,818,0,2047,983
819,819,0,2046,1414
820,820,0,2046,1877
821,821,0,2046,2348
822,822,0,2046,2803
823,823,0,2046,3220
824,824,0,2047,3577
825,825,0,2046,3854
826,826,0,2046,4040
827,827,0,2046,4095
828,828,0,2047,4095
829,829,0,2046,3973
830,830,0,2046,3746
831,831,0,2047,3433
832,832,0,2045,3049
833,833,0,2046,2612
834,834,0,2046,2148
