Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2047,3461
1,1,0,2046,3961
2,2,0,2046,4095
3,3,0,2046,3851
4,4,0,2046,3258
5,5,0,2047,2437
6,6,0,2047,1540
7,7,0,2047,738
8,8,0,2046,180
9,9,0,2046,0
10,10,0,2047,154
11,11,0,2047,691
12,12,0,2047,1481
13,13,0,2047,2376
14,14,0,2046,3208
15,15,0,2046,3819
16,16,0,2046,4095
17,17,0,2047,3983
18,18,0,2046,3505
19,19,0,2047,2750
20,20,0,2046,1861
21,21,0,2046,1005
22,22,0,2046,345
23,23,0,2047,3
24,24,0,2047,45
25,25,0,2047,462
26,26,0,2046,1176
27,27,0,2047,2052
28,28,0,2046,2927
29,29,0,2047,3633
30,30,0,2046,4039
31,31,0,2047,4068
32,32,0,2046,3714
33,33,0,2047,3045
34,34,0,2047,2186
35,35,0,2047,1299
36,36,0,2046,551
37,37,0,2046,83
38,38,0,2047,0
39,39,0,2047,273
40,40,0,2047,893
41,41,0,2046,1729
42,42,0,2046,2623
43,43,0,2046,3407
44,44,0,2047,3934
45,45,0,2047,4095
46,46,0,2046,3883
47,47,0,2046,3316
48,48,0,2046,2507
49,49,0,2046,1610
50,50,0,2047,794
51,51,0,2046,213
52,52,0,2047,0
53,53,0,2046,126
54,54,0,2047,637
55,55,0,2046,1414
56,56,0,2047,2306
57,57,0,2047,3148
58,58,0,2046,3782
59,59,0,2046,4088
60,60,0,2046,4006
61,61,0,2046,3554
62,62,0,2046,2816
63,63,0,2046,1932
64,64,0,2046,1068
65,65,0,2046,387
66,66,0,2047,17
67,67,0,2046,27
68,68,0,2046,417
69,69,0,2047,1112
70,70,0,2047,1981
71,71,0,2046,2862
72,72,0,2046,3587
73,73,0,2047,4020
74,74,0,2046,4081
75,75,0,2047,3755
76,76,0,2047,3107
77,77,0,2047,2257
78,78,0,2046,1366
79,79,0,2046,602
80,80,0,2047,108
81,81,0,2046,0
82,82,0,2047,236
83,83,0,2046,834
84,84,0,2046,1658
85,85,0,2047,2555
86,86,0,2046,3353
87,87,0,2047,3904
88,88,0,2047,4095
89,89,0,2045,3914
90,90,0,2046,3371
91,91,0,2046,2576
92,92,0,2046,1680
93,93,0,2046,852
94,94,0,2046,247
95,95,0,2046,0
96,96,0,2046,101
97,97,0,2047,586
98,98,0,2047,1345
99,99,0,2046,2235
100,100,0,2047,3088
101,101,0,2046,3743
102,102,0,2046,4077
103,103,0,2046,4027
104,104,0,2046,3602
105,105,0,2046,2882
106,106,0,2047,2003
107,107,0,2047,1131
108,108,0,2046,430
109,109,0,2046,32
110,110,0,2046,12
111,111,0,2047,374
112,112,0,2047,1049
113,113,0,2047,1911
114,114,0,2046,2796
115,115,0,2047,3539
116,116,0,2046,3999
117,117,0,2046,4090
118,118,0,2046,3794
119,119,0,2046,3168
120,120,0,2046,2327
121,121,0,2047,1434
122,122,0,2047,654
123,123,0,2046,135
124,124,0,2046,0
125,125,0,2046,203
126,126,0,2047,777
127,127,0,2046,1589
128,128,0,2047,2485
129,129,0,2046,3298
130,130,0,2046,3873
131,131,0,2046,4095
132,132,0,2047,3943
133,133,0,2046,3424
134,134,0,2047,2644
135,135,0,2046,1750
136,136,0,2047,911
137,137,0,2046,284
138,138,0,2047,0
139,139,0,2046,77
140,140,0,2046,535
141,141,0,2047,1279
142,142,0,2046,2165
143,143,0,2046,3026
144,144,0,2045,3702
145,145,0,2046,4064
146,146,0,2046,4045
147,147,0,2046,3648
148,148,0,2047,2946
149,149,0,2046,2075
150,150,0,2046,1196
151,151,0,2046,476
152,152,0,2047,51
153,153,0,2047,0
154,154,0,2046,332
155,155,0,2046,987
156,156,0,2046,1839
157,157,0,2046,2729
158,158,0,2047,3489
159,159,0,2046,3976
160,160,0,2047,4095
161,161,0,2047,3831
162,162,0,2046,3226
163,163,0,2046,2398
164,164,0,2046,1502
165,165,0,2046,707
166,166,0,2047,163
167,167,0,2047,0
168,168,0,2047,171
169,169,0,2047,722
170,170,0,2047,1520
171,171,0,2046,2416
172,172,0,2046,3241
173,173,0,2046,3839
174,174,0,2047,4095
175,175,0,2047,3969
176,176,0,2046,3476
177,177,0,2046,2712
178,178,0,2046,1822
179,179,0,2046,971
180,180,0,2046,323
181,181,0,2047,0
182,182,0,2046,56
183,183,0,2046,487
184,184,0,2046,1213
185,185,0,2046,2093
186,186,0,2047,2962
187,187,0,2046,3659
188,188,0,2046,4048
189,189,0,2046,4061
190,190,0,2047,3691
191,191,0,2046,3010
192,192,0,2046,2146
193,193,0,2047,1262
194,194,0,2047,524
195,195,0,2046,71
196,196,0,2046,0
197,197,0,2047,294
198,198,0,2046,926
199,199,0,2046,1770
200,200,0,2047,2661
201,201,0,2047,3437
202,202,0,2046,3950
203,203,0,2047,4095
204,204,0,2047,3864
205,205,0,2047,3284
206,206,0,2046,2468
207,207,0,2047,1571
208,208,0,2047,763
209,209,0,2046,195
210,210,0,2046,0
211,211,0,2046,141
212,212,0,2046,667
213,213,0,2047,1451
214,214,0,2046,2345
215,215,0,2047,3182
216,216,0,2046,3803
217,217,0,2046,4091
218,218,0,2046,3994
219,219,0,2046,3527
220,220,0,2047,2779
221,221,0,2046,1892
222,222,0,2047,1033
223,223,0,2047,363
224,224,0,2046,8
225,225,0,2046,36
226,226,0,2046,442
227,227,0,2046,1148
228,228,0,2046,2022
229,229,0,2046,2898
230,230,0,2046,3613
231,231,0,2047,4032
232,232,0,2046,4074
233,233,0,2046,3733
234,234,0,2046,3073
235,235,0,2046,2218
236,236,0,2047,1329
237,237,0,2046,573
238,238,0,2047,94
239,239,0,2046,0
240,240,0,2046,256
241,241,0,2046,867
242,242,0,2046,1698
243,243,0,2046,2593
244,244,0,2046,3384
245,245,0,2047,3922
246,246,0,2046,4095
247,247,0,2046,3897
248,248,0,2046,3340
249,249,0,2046,2537
250,250,0,2046,1641
251,251,0,2046,819
252,252,0,2046,228
253,253,0,2046,0
254,254,0,2047,115
255,255,0,2046,615
256,256,0,2046,1383
257,257,0,2046,2274
258,258,0,2046,3122
259,259,0,2046,3765
260,260,0,2046,4083
261,261,0,2047,4015
262,262,0,2046,3575
263,263,0,2046,2845
264,264,0,2046,1963
265,265,0,2046,1096
266,266,0,2047,406
267,267,0,2046,23
268,268,0,2046,21
269,269,0,2046,398
270,270,0,2047,1084
271,271,0,2046,1950
272,272,0,2046,2833
273,273,0,2046,3566
274,274,0,2047,4011
275,275,0,2046,4085
276,276,0,2047,3773
277,277,0,2046,3133
278,278,0,2047,2288
279,279,0,2046,1396
280,280,0,2046,624
281,281,0,2046,119
282,282,0,2047,0
283,283,0,2046,221
284,284,0,2046,809
285,285,0,2046,1628
286,286,0,2046,2524
287,287,0,2046,3329
288,288,0,2046,3890
289,289,0,2046,4095
290,290,0,2047,3927
291,291,0,2046,3394
292,292,0,2047,2606
293,293,0,2047,1711
294,294,0,2046,877
295,295,0,2046,263
296,296,0,2047,0
297,297,0,2046,89
298,298,0,2046,564
299,299,0,2046,1316
300,300,0,2047,2204
301,301,0,2046,3062
302,302,0,2046,3725
303,303,0,2046,4071
304,304,0,2046,4034
305,305,0,2046,3622
306,306,0,2046,2910
307,307,0,2046,2034
308,308,0,2046,1159
309,309,0,2046,450
310,310,0,2046,40
311,311,0,2047,5
312,312,0,2046,355
313,313,0,2046,1021
314,314,0,2046,1879
315,315,0,2046,2767
316,316,0,2047,3517
317,317,0,2046,3989
318,318,0,2047,4093
319,319,0,2046,3810
320,320,0,2046,3193
321,321,0,2046,2359
322,322,0,2047,1463
323,323,0,2046,677
324,324,0,2046,147
325,325,0,2046,0
326,326,0,2047,189
327,327,0,2047,753
328,328,0,2047,1559
329,329,0,2046,2455
330,330,0,2046,3273
331,331,0,2047,3858
332,332,0,2046,4095
333,333,0,2046,3955
334,334,0,2046,3447
335,335,0,2046,2674
336,336,0,2046,1781
337,337,0,2046,937
338,338,0,2046,300
339,339,0,2046,0
340,340,0,2047,67
341,341,0,2046,515
342,342,0,2046,1250
343,343,0,2046,2133
344,344,0,2046,2998
345,345,0,2047,3683
346,346,0,2046,4058
347,347,0,2046,4052
348,348,0,2046,3666
349,349,0,2046,2974
350,350,0,2046,2106
351,351,0,2046,1225
352,352,0,2046,496
353,353,0,2047,59
354,354,0,2046,0
355,355,0,2046,314
356,356,0,2047,960
357,357,0,2047,1808
358,358,0,2046,2701
359,359,0,2046,3467
360,360,0,2046,3964
361,361,0,2047,4095
362,362,0,2047,3846
363,363,0,2046,3252
364,364,0,2046,2428
365,365,0,2046,1532
366,366,0,2046,731
367,367,0,2046,177
368,368,0,2047,0
369,369,0,2046,158
370,370,0,2046,697
371,371,0,2047,1490
372,372,0,2046,2385
373,373,0,2047,3215
374,374,0,2046,3823
375,375,0,2046,4095
376,376,0,2046,3979
377,377,0,2046,3498
378,378,0,2047,2741
379,379,0,2046,1852
380,380,0,2046,998
381,381,0,2046,339
382,382,0,2046,2
383,383,0,2046,48
384,384,0,2046,468
385,385,0,2047,1185
386,386,0,2047,2062
387,387,0,2046,2935
388,388,0,2047,3639
389,389,0,2046,4041
390,390,0,2047,4067
391,391,0,2046,3710
392,392,0,2047,3037
393,393,0,2047,2177
394,394,0,2047,1290
395,395,0,2046,545
396,396,0,2046,81
397,397,0,2046,0
398,398,0,2047,277
399,399,0,2046,899
400,400,0,2047,1738
401,401,0,2046,2632
402,402,0,2046,3414
403,403,0,2046,3937
404,404,0,2047,4095
405,405,0,2046,3879
406,406,0,2046,3308
407,407,0,2046,2498
408,408,0,2046,1602
409,409,0,2046,787
410,410,0,2046,209
411,411,0,2046,0
412,412,0,2047,130
413,413,0,2045,645
414,414,0,2046,1421
415,415,0,2046,2315
416,416,0,2047,3156
417,417,0,2047,3787
418,418,0,2047,4089
419,419,0,2046,4004
420,420,0,2046,3548
421,421,0,2047,2809
422,422,0,2047,1923
423,423,0,2046,1060
424,424,0,2046,381
425,425,0,2047,15
426,426,0,2046,29
427,427,0,2046,422
428,428,0,2046,1120
429,429,0,2046,1990
430,430,0,2047,2870
431,431,0,2046,3592
432,432,0,2046,4023
433,433,0,2046,4079
434,434,0,2046,3750
435,435,0,2046,3099
436,436,0,2047,2248
437,437,0,2047,1358
438,438,0,2046,595
439,439,0,2046,104
440,440,0,2047,0
441,441,0,2047,241
442,442,0,2046,841
443,443,0,2046,1668
444,444,0,2047,2563
445,445,0,2046,3360
446,446,0,2046,3909
447,447,0,2046,4095
448,448,0,2047,3911
449,449,0,2047,3364
450,450,0,2046,2567
451,451,0,2047,1671
452,452,0,2046,845
453,453,0,2047,243
454,454,0,2046,0
455,455,0,2046,103
456,456,0,2046,593
457,457,0,2046,1354
458,458,0,2046,2244
459,459,0,2047,3096
460,460,0,2046,3748
461,461,0,2046,4078
462,462,0,2046,4024
463,463,0,2046,3596
464,464,0,2046,2874
465,465,0,2047,1994
466,466,0,2046,1124
467,467,0,2046,425
468,468,0,2047,31
469,469,0,2046,14
470,470,0,2046,379
471,471,0,2046,1057
472,472,0,2046,1919
473,473,0,2046,2805
474,474,0,2047,3545
475,475,0,2046,4002
476,476,0,2046,4088
477,477,0,2046,3789
478,478,0,2047,3159
479,479,0,2046,2319
480,480,0,2046,1425
481,481,0,2046,647
482,482,0,2046,131
483,483,0,2047,0
484,484,0,2047,206
485,485,0,2046,784
486,486,0,2047,1598
487,487,0,2046,2494
488,488,0,2047,3305
489,489,0,2046,3877
490,490,0,2046,4095
491,491,0,2046,3939
492,492,0,2046,3417
493,493,0,2046,2636
494,494,0,2046,1742
495,495,0,2046,903
496,496,0,2046,279
497,497,0,2047,0
498,498,0,2047,80
499,499,0,2046,542
500,500,0,2046,1287
501,501,0,2046,2173
502,502,0,2046,3033
503,503,0,2047,3707
504,504,0,2046,4066
505,505,0,2047,4042
506,506,0,2046,3642
507,507,0,2046,2938
508,508,0,2047,2066
509,509,0,2046,1188
510,510,0,2046,471
511,511,0,2046,49
512,512,0,2047,1
513,513,0,2046,338
514,514,0,2046,995
515,515,0,2046,1847
516,516,0,2046,2737
517,517,0,2046,3496
518,518,0,2046,3979
