Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2047,778
1,1,0,2046,283
2,2,0,2046,5
3,3,0,2046,0
4,4,0,2046,218
5,5,0,2046,681
6,6,0,2046,1313
7,7,0,2046,2036
8,8,0,2047,2760
9,9,0,2046,3393
10,10,0,2047,3857
11,11,0,2046,4094
12,12,0,2047,4072
13,13,0,2047,3796
14,14,0,2046,3301
15,15,0,2046,2647
16,16,0,2046,1917
17,17,0,2047,1203
18,18,0,2047,594
19,19,0,2046,164
20,20,0,2047,0
21,21,0,2046,34
22,22,0,2046,349
23,23,0,2047,877
24,24,0,2047,1548
25,25,0,2047,2282
26,26,0,2047,2985
27,27,0,2047,3569
28,28,0,2047,3963
29,29,0,2047,4095
30,30,0,2047,4007
31,31,0,2047,3653
32,32,0,2046,3097
33,33,0,2047,2408
34,34,0,2046,1673
35,35,0,2047,984
36,36,0,2047,427
37,37,0,2047,72
38,38,0,2046,0
39,39,0,2046,111
40,40,0,2047,504
41,41,0,2046,1087
42,42,0,2046,1789
43,43,0,2047,2523
44,44,0,2047,3196
45,45,0,2047,3725
46,46,0,2046,4043
47,47,0,2046,4095
48,48,0,2046,3916
49,49,0,2047,3488
50,50,0,2047,2879
51,51,0,2047,2165
52,52,0,2047,1435
53,53,0,2047,781
54,54,0,2046,284
55,55,0,2046,6
56,56,0,2046,0
57,57,0,2046,216
58,58,0,2047,679
59,59,0,2047,1311
60,60,0,2047,2034
61,61,0,2047,2757
62,62,0,2047,3391
63,63,0,2046,3856
64,64,0,2046,4093
65,65,0,2047,4073
66,66,0,2047,3798
67,67,0,2046,3302
68,68,0,2046,2650
69,69,0,2046,1920
70,70,0,2047,1206
71,71,0,2046,595
72,72,0,2047,164
73,73,0,2046,0
74,74,0,2047,33
75,75,0,2047,347
76,76,0,2047,873
77,77,0,2047,1545
78,78,0,2047,2279
79,79,0,2046,2982
80,80,0,2046,3568
81,81,0,2046,3962
82,82,0,2046,4095
83,83,0,2047,4009
84,84,0,2047,3655
85,85,0,2047,3100
86,86,0,2046,2411
87,87,0,2047,1676
88,88,0,2047,987
89,89,0,2047,428
90,90,0,2046,73
91,91,0,2047,0
92,92,0,2046,111
93,93,0,2046,502
94,94,0,2047,1084
95,95,0,2047,1787
96,96,0,2046,2521
97,97,0,2047,3194
98,98,0,2046,3723
99,99,0,2046,4042
100,100,0,2047,4095
101,101,0,2047,3917
102,102,0,2046,3490
103,103,0,2046,2881
104,104,0,2047,2168
105,105,0,2046,1438
106,106,0,2046,782
107,107,0,2047,285
108,108,0,2047,7
109,109,0,2046,0
110,110,0,2047,215
111,111,0,2047,677
112,112,0,2046,1309
113,113,0,2046,2031
114,114,0,2047,2755
115,115,0,2047,3390
116,116,0,2046,3855
117,117,0,2046,4093
118,118,0,2046,4073
119,119,0,2046,3799
120,120,0,2047,3305
121,121,0,2047,2652
122,122,0,2046,1923
123,123,0,2047,1208
124,124,0,2046,597
125,125,0,2047,166
126,126,0,2046,0
127,127,0,2046,33
128,128,0,2046,346
129,129,0,2046,871
130,130,0,2046,1543
131,131,0,2047,2277
132,132,0,2046,2980
133,133,0,2047,3566
134,134,0,2046,3961
135,135,0,2046,4095
136,136,0,2046,4010
137,137,0,2046,3657
138,138,0,2046,3102
139,139,0,2047,2413
140,140,0,2047,1679
141,141,0,2047,989
142,142,0,2046,430
143,143,0,2046,73
144,144,0,2046,0
145,145,0,2046,110
146,146,0,2047,500
147,147,0,2046,1082
148,148,0,2047,1784
149,149,0,2046,2517
150,150,0,2047,3191
151,151,0,2047,3721
152,152,0,2047,4040
153,153,0,2047,4095
154,154,0,2047,3918
155,155,0,2047,3492
156,156,0,2047,2884
157,157,0,2046,2170
158,158,0,2047,1440
159,159,0,2046,785
160,160,0,2047,286
161,161,0,2047,7
162,162,0,2047,0
163,163,0,2046,214
164,164,0,2046,674
165,165,0,2046,1306
166,166,0,2046,2029
167,167,0,2046,2753
168,168,0,2046,3388
169,169,0,2046,3853
170,170,0,2046,4092
171,171,0,2047,4075
172,172,0,2046,3800
173,173,0,2047,3307
174,174,0,2046,2655
175,175,0,2046,1925
176,176,0,2047,1210
177,177,0,2046,598
178,178,0,2046,168
179,179,0,2046,0
180,180,0,2047,31
181,181,0,2046,343
182,182,0,2046,869
183,183,0,2046,1540
184,184,0,2047,2273
185,185,0,2046,2977
186,186,0,2047,3564
187,187,0,2046,3960
188,188,0,2047,4095
189,189,0,2047,4010
190,190,0,2047,3659
191,191,0,2047,3104
192,192,0,2046,2416
193,193,0,2046,1682
194,194,0,2047,991
195,195,0,2046,432
196,196,0,2046,74
197,197,0,2047,0
198,198,0,2046,109
199,199,0,2047,498
200,200,0,2047,1079
201,201,0,2047,1781
202,202,0,2047,2515
203,203,0,2046,3189
204,204,0,2047,3720
205,205,0,2047,4040
206,206,0,2046,4095
207,207,0,2046,3920
208,208,0,2047,3494
209,209,0,2046,2886
210,210,0,2047,2173
211,211,0,2046,1442
212,212,0,2047,787
213,213,0,2046,288
214,214,0,2047,8
215,215,0,2046,0
216,216,0,2047,212
217,217,0,2046,673
218,218,0,2046,1304
219,219,0,2046,2025
220,220,0,2047,2750
221,221,0,2046,3385
222,222,0,2046,3852
223,223,0,2046,4092
224,224,0,2047,4075
225,225,0,2047,3802
226,226,0,2046,3309
227,227,0,2046,2657
228,228,0,2047,1928
229,229,0,2046,1213
230,230,0,2046,601
231,231,0,2047,168
232,232,0,2047,0
233,233,0,2047,30
234,234,0,2047,342
235,235,0,2047,867
236,236,0,2046,1537
237,237,0,2047,2271
238,238,0,2047,2975
239,239,0,2046,3563
240,240,0,2046,3959
241,241,0,2047,4095
242,242,0,2046,4010
243,243,0,2047,3661
244,244,0,2047,3106
245,245,0,2047,2419
246,246,0,2047,1685
247,247,0,2047,994
248,248,0,2047,434
249,249,0,2046,75
250,250,0,2046,0
251,251,0,2046,108
252,252,0,2047,495
253,253,0,2047,1077
254,254,0,2046,1779
255,255,0,2047,2512
256,256,0,2046,3187
257,257,0,2047,3718
258,258,0,2047,4040
259,259,0,2047,4095
260,260,0,2046,3920
261,261,0,2046,3496
262,262,0,2047,2890
263,263,0,2047,2176
264,264,0,2046,1445
265,265,0,2046,789
266,266,0,2047,290
267,267,0,2046,8
268,268,0,2046,0
269,269,0,2046,211
270,270,0,2047,671
271,271,0,2046,1301
272,272,0,2046,2023
273,273,0,2046,2748
274,274,0,2046,3383
275,275,0,2046,3850
276,276,0,2047,4092
277,277,0,2047,4075
278,278,0,2046,3804
279,279,0,2046,3311
280,280,0,2046,2660
281,281,0,2047,1931
282,282,0,2047,1215
283,283,0,2047,602
284,284,0,2047,170
285,285,0,2047,0
286,286,0,2047,30
287,287,0,2047,341
288,288,0,2046,864
289,289,0,2046,1534
290,290,0,2046,2268
291,291,0,2047,2972
292,292,0,2046,3560
293,293,0,2047,3958
294,294,0,2046,4095
295,295,0,2046,4011
296,296,0,2047,3661
297,297,0,2047,3109
298,298,0,2046,2422
299,299,0,2047,1686
300,300,0,2046,996
301,301,0,2047,435
302,302,0,2047,76
303,303,0,2047,0
304,304,0,2047,106
305,305,0,2047,494
306,306,0,2047,1075
307,307,0,2047,1776
308,308,0,2047,2510
309,309,0,2046,3186
310,310,0,2047,3716
311,311,0,2046,4038
312,312,0,2047,4095
313,313,0,2046,3922
314,314,0,2046,3498
315,315,0,2046,2892
316,316,0,2046,2178
317,317,0,2046,1448
318,318,0,2047,792
319,319,0,2046,291
320,320,0,2046,8
321,321,0,2047,0
322,322,0,2047,211
323,323,0,2046,668
324,324,0,2047,1298
325,325,0,2047,2021
326,326,0,2047,2745
327,327,0,2046,3381
328,328,0,2046,3849
329,329,0,2046,4091
330,330,0,2046,4076
331,331,0,2046,3805
332,332,0,2046,3313
333,333,0,2047,2662
334,334,0,2047,1933
335,335,0,2047,1217
336,336,0,2047,604
337,337,0,2046,171
338,338,0,2047,0
339,339,0,2047,29
340,340,0,2047,339
341,341,0,2047,863
342,342,0,2046,1532
343,343,0,2047,2265
344,344,0,2046,2970
345,345,0,2047,3559
346,346,0,2046,3958
347,347,0,2046,4095
348,348,0,2046,4013
349,349,0,2046,3664
350,350,0,2047,3111
351,351,0,2047,2424
352,352,0,2046,1689
353,353,0,2047,999
354,354,0,2047,438
355,355,0,2047,77
356,356,0,2047,0
357,357,0,2046,106
358,358,0,2047,493
