Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2047,3971
1,1,0,2046,3894
2,2,0,2047,2937
3,3,0,2046,1552
4,4,0,2046,400
5,5,0,2047,26
6,6,0,2046,607
7,7,0,2046,1869
8,8,0,2046,3212
9,9,0,2046,3997
10,10,0,2047,3852
11,11,0,2046,2845
12,12,0,2047,1454
13,13,0,2047,343
14,14,0,2046,36
15,15,0,2046,680
16,16,0,2046,1970
17,17,0,2047,3293
18,18,0,2047,4020
19,19,0,2046,3804
20,20,0,2047,2751
21,21,0,2047,1359
22,22,0,2046,290
23,23,0,2046,51
24,24,0,2047,757
25,25,0,2047,2072
26,26,0,2046,3370
27,27,0,2046,4037
28,28,0,2046,3753
29,29,0,2046,2655
30,30,0,2047,1263
31,31,0,2047,241
32,32,0,2047,72
33,33,0,2047,837
34,34,0,2046,2173
35,35,0,2046,3445
36,36,0,2046,4049
37,37,0,2046,3697
38,38,0,2046,2557
39,39,0,2047,1171
40,40,0,2046,198
41,41,0,2047,98
42,42,0,2046,920
43,43,0,2046,2274
44,44,0,2047,3516
45,45,0,2047,4057
46,46,0,2047,3638
47,47,0,2047,2459
48,48,0,2046,1081
49,49,0,2047,158
50,50,0,2046,128
51,51,0,2047,1007
52,52,0,2046,2374
53,53,0,2047,3583
54,54,0,2046,4058
55,55,0,2046,3574
56,56,0,2046,2359
57,57,0,2047,992
58,58,0,2046,124
59,59,0,2046,163
60,60,0,2047,1094
61,61,0,2047,2474
62,62,0,2047,3647
63,63,0,2046,4055
64,64,0,2046,3506
65,65,0,2046,2258
66,66,0,2046,906
67,67,0,2047,94
68,68,0,2046,204
69,69,0,2046,1185
70,70,0,2046,2572
71,71,0,2047,3706
72,72,0,2046,4048
73,73,0,2047,3434
74,74,0,2047,2157
75,75,0,2047,824
76,76,0,2047,69
77,77,0,2046,248
78,78,0,2047,1278
79,79,0,2047,2670
80,80,0,2046,3761
81,81,0,2046,4035
82,82,0,2046,3359
83,83,0,2046,2056
84,84,0,2046,746
85,85,0,2046,49
86,86,0,2047,297
87,87,0,2047,1373
88,88,0,2047,2765
89,89,0,2046,3813
90,90,0,2046,4017
91,91,0,2046,3280
92,92,0,2047,1954
93,93,0,2046,669
94,94,0,2046,33
95,95,0,2046,351
96,96,0,2047,1470
97,97,0,2046,2859
98,98,0,2046,3858
99,99,0,2047,3993
100,100,0,2047,3199
101,101,0,2047,1853
102,102,0,2046,596
103,103,0,2046,24
104,104,0,2046,408
105,105,0,2046,1567
106,106,0,2046,2950
107,107,0,2046,3899
108,108,0,2046,3965
