Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2047,3172
1,1,0,2046,1456
2,2,0,2046,199
3,3,0,2046,391
4,4,0,2047,1883
5,5,0,2046,3497
6,6,0,2047,3962
7,7,0,2046,2911
8,8,0,2047,1172
9,9,0,2047,118
10,10,0,2046,576
11,11,0,2046,2187
12,12,0,2047,3681
13,13,0,2047,3881
14,14,0,2047,2628
15,15,0,2047,910
16,16,0,2046,82
17,17,0,2047,795
18,18,0,2047,2488
19,19,0,2046,3828
20,20,0,2047,3756
21,21,0,2046,2331
22,22,0,2046,676
23,23,0,2047,95
24,24,0,2047,1045
25,25,0,2046,2779
26,26,0,2047,3929
27,27,0,2047,3589
28,28,0,2046,2028
29,29,0,2046,475
30,30,0,2046,154
31,31,0,2047,1319
32,32,0,2047,3051
33,33,0,2047,3985
34,34,0,2046,3385
35,35,0,2046,1723
36,36,0,2046,311
37,37,0,2046,259
38,38,0,2047,1610
39,39,0,2047,3299
40,40,0,2046,3995
41,41,0,2046,3148
42,42,0,2046,1428
43,43,0,2046,189
44,44,0,2047,407
45,45,0,2047,1912
46,46,0,2046,3516
47,47,0,2046,3955
48,48,0,2047,2884
49,49,0,2046,1146
50,50,0,2046,112
51,51,0,2046,596
52,52,0,2046,2216
53,53,0,2046,3698
54,54,0,2047,3870
55,55,0,2047,2600
56,56,0,2046,886
57,57,0,2046,82
58,58,0,2046,819
59,59,0,2047,2517
60,60,0,2047,3838
61,61,0,2047,3741
62,62,0,2046,2302
63,63,0,2047,656
64,64,0,2046,99
65,65,0,2046,1071
66,66,0,2046,2806
67,67,0,2047,3936
68,68,0,2046,3570
69,69,0,2047,1998
70,70,0,2046,458
71,71,0,2046,163
72,72,0,2047,1346
73,73,0,2047,3075
74,74,0,2047,3989
75,75,0,2047,3364
76,76,0,2046,1695
77,77,0,2046,298
78,78,0,2046,272
79,79,0,2047,1639
80,80,0,2047,3320
81,81,0,2046,3993
82,82,0,2047,3123
83,83,0,2047,1400
84,84,0,2047,180
85,85,0,2046,425
86,86,0,2047,1941
87,87,0,2047,3535
88,88,0,2046,3950
89,89,0,2047,2857
90,90,0,2047,1121
91,91,0,2047,107
92,92,0,2046,616
93,93,0,2047,2245
94,94,0,2046,3713
95,95,0,2046,3860
96,96,0,2046,2572
97,97,0,2046,864
98,98,0,2047,82
99,99,0,2047,841
100,100,0,2047,2545
101,101,0,2046,3850
102,102,0,2046,3728
103,103,0,2046,2273
104,104,0,2046,635
105,105,0,2047,103
106,106,0,2047,1096
107,107,0,2047,2832
108,108,0,2047,3944
109,109,0,2046,3552
110,110,0,2046,1968
111,111,0,2047,440
112,112,0,2045,172
113,113,0,2047,1374
114,114,0,2046,3100
115,115,0,2047,3991
116,116,0,2046,3342
117,117,0,2046,1666
118,118,0,2046,284
119,119,0,2046,284
120,120,0,2047,1668
121,121,0,2046,3343
122,122,0,2047,3991
123,123,0,2047,3099
124,124,0,2047,1373
125,125,0,2047,171
126,126,0,2046,441
127,127,0,2046,1970
128,128,0,2046,3553
129,129,0,2046,3943
130,130,0,2046,2830
131,131,0,2046,1095
132,132,0,2046,103
133,133,0,2046,636
134,134,0,2046,2275
135,135,0,2047,3729
136,136,0,2046,3849
137,137,0,2047,2544
138,138,0,2047,841
139,139,0,2047,81
140,140,0,2046,864
141,141,0,2046,2572
142,142,0,2047,3861
143,143,0,2047,3712
144,144,0,2047,2244
145,145,0,2047,614
146,146,0,2046,107
147,147,0,2047,1122
148,148,0,2046,2858
149,149,0,2046,3949
150,150,0,2046,3534
151,151,0,2046,1940
152,152,0,2046,424
153,153,0,2047,180
154,154,0,2046,1401
155,155,0,2047,3125
156,156,0,2046,3992
157,157,0,2046,3320
158,158,0,2046,1638
159,159,0,2046,271
160,160,0,2047,298
161,161,0,2046,1697
162,162,0,2046,3364
163,163,0,2046,3987
164,164,0,2047,3074
165,165,0,2047,1344
166,166,0,2047,163
167,167,0,2047,459
168,168,0,2046,2000
169,169,0,2047,3572
170,170,0,2046,3936
171,171,0,2046,2803
172,172,0,2046,1070
173,173,0,2046,98
174,174,0,2047,657
175,175,0,2047,2304
176,176,0,2047,3743
177,177,0,2047,3838
178,178,0,2046,2515
179,179,0,2046,818
180,180,0,2047,81
181,181,0,2047,888
182,182,0,2046,2601
183,183,0,2046,3871
184,184,0,2047,3697
185,185,0,2047,2214
186,186,0,2047,595
187,187,0,2047,113
188,188,0,2047,1148
189,189,0,2047,2886
190,190,0,2046,3956
191,191,0,2046,3515
192,192,0,2047,1911
193,193,0,2047,407
194,194,0,2046,190
195,195,0,2047,1429
196,196,0,2047,3149
197,197,0,2047,3994
198,198,0,2046,3297
199,199,0,2046,1608
200,200,0,2046,259
201,201,0,2047,312
202,202,0,2046,1725
203,203,0,2046,3386
204,204,0,2047,3985
205,205,0,2046,3049
206,206,0,2046,1317
207,207,0,2047,154
208,208,0,2046,475
209,209,0,2047,2029
210,210,0,2047,3590
211,211,0,2046,3928
212,212,0,2047,2776
213,213,0,2047,1044
214,214,0,2047,95
215,215,0,2047,677
216,216,0,2046,2333
217,217,0,2046,3757
218,218,0,2046,3826
219,219,0,2047,2487
220,220,0,2046,794
221,221,0,2046,83
222,222,0,2046,912
223,223,0,2047,2629
224,224,0,2046,3881
225,225,0,2046,3681
226,226,0,2047,2185
227,227,0,2047,576
228,228,0,2046,118
229,229,0,2047,1174
230,230,0,2047,2912
231,231,0,2046,3962
232,232,0,2046,3496
233,233,0,2046,1880
234,234,0,2046,392
235,235,0,2046,200
236,236,0,2046,1457
237,237,0,2047,3174
238,238,0,2046,3995
239,239,0,2046,3274
240,240,0,2046,1580
241,241,0,2046,247
242,242,0,2046,326
243,243,0,2046,1755
244,244,0,2046,3407
245,245,0,2046,3981
246,246,0,2047,3024
247,247,0,2047,1290
248,248,0,2046,147
249,249,0,2047,494
250,250,0,2046,2059
251,251,0,2046,3608
252,252,0,2046,3920
253,253,0,2047,2749
254,254,0,2046,1019
255,255,0,2046,91
256,256,0,2046,698
257,257,0,2046,2362
258,258,0,2046,3771
259,259,0,2046,3814
260,260,0,2047,2458
261,261,0,2046,772
262,262,0,2046,84
263,263,0,2047,937
264,264,0,2046,2658
265,265,0,2047,3892
266,266,0,2047,3664
267,267,0,2046,2156
268,268,0,2046,555
269,269,0,2046,124
270,270,0,2046,1201
271,271,0,2047,2938
272,272,0,2047,3967
273,273,0,2047,3475
274,274,0,2046,1851
275,275,0,2046,376
276,276,0,2047,210
277,277,0,2047,1485
278,278,0,2046,3197
279,279,0,2046,3996
280,280,0,2046,3252
281,281,0,2046,1551
282,282,0,2047,236
283,283,0,2047,340
284,284,0,2047,1783
285,285,0,2047,3428
286,286,0,2047,3978
287,287,0,2047,2999
288,288,0,2046,1263
289,289,0,2046,139
290,290,0,2046,511
291,291,0,2046,2087
292,292,0,2046,3625
293,293,0,2047,3912
294,294,0,2046,2722
295,295,0,2046,993
296,296,0,2047,88
297,297,0,2046,720
298,298,0,2046,2391
299,299,0,2047,3784
300,300,0,2046,3801
301,301,0,2047,2429
302,302,0,2046,749
303,303,0,2047,86
304,304,0,2047,960
305,305,0,2047,2685
306,306,0,2047,3901
307,307,0,2047,3647
308,308,0,2046,2126
309,309,0,2047,537
310,310,0,2047,131
311,311,0,2047,1228
312,312,0,2046,2965
313,313,0,2047,3972
314,314,0,2047,3455
315,315,0,2047,1821
316,316,0,2046,360
317,317,0,2046,221
318,318,0,2047,1514
319,319,0,2046,3221
320,320,0,2046,3997
321,321,0,2047,3228
322,322,0,2046,1523
323,323,0,2046,224
324,324,0,2047,356
325,325,0,2047,1813
326,326,0,2046,3449
327,327,0,2047,3973
328,328,0,2046,2972
329,329,0,2046,1236
330,330,0,2047,132
331,331,0,2046,531
332,332,0,2046,2117
333,333,0,2046,3642
334,334,0,2046,3903
335,335,0,2046,2694
336,336,0,2047,969
337,337,0,2046,87
338,338,0,2046,743
339,339,0,2046,2420
340,340,0,2046,3797
341,341,0,2047,3789
342,342,0,2046,2400
343,343,0,2047,728
344,344,0,2047,88
345,345,0,2047,985
346,346,0,2046,2713
347,347,0,2046,3909
348,348,0,2047,3631
349,349,0,2046,2097
350,350,0,2047,518
351,351,0,2046,136
352,352,0,2047,1255
353,353,0,2046,2990
354,354,0,2046,3977
355,355,0,2047,3435
356,356,0,2046,1792
357,357,0,2046,345
358,358,0,2046,231
359,359,0,2047,1542
360,360,0,2046,3244
361,361,0,2046,3997
362,362,0,2046,3205
363,363,0,2046,1495
364,364,0,2046,214
365,365,0,2047,370
366,366,0,2047,1842
367,367,0,2047,3469
368,368,0,2047,3969
369,369,0,2047,2947
370,370,0,2046,1209
371,371,0,2047,127
372,372,0,2047,550
