Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2046,1667
1,1,0,2046,727
2,2,0,2046,120
3,3,0,2046,4
4,4,0,2046,405
5,5,0,2047,1223
6,6,0,2046,2248
7,7,0,2047,3220
8,8,0,2046,3892
9,9,0,2047,4091
10,10,0,2046,3767
11,11,0,2047,3000
12,12,0,2047,1989
13,13,0,2047,992
14,14,0,2046,261
15,15,0,2046,0
16,16,0,2046,229
17,17,0,2047,936
18,18,0,2047,1924
19,19,0,2046,2941
20,20,0,2046,3729
21,21,0,2047,4086
22,22,0,2047,3920
23,23,0,2046,3274
24,24,0,2046,2313
25,25,0,2046,1282
26,26,0,2047,444
27,27,0,2046,13
28,28,0,2046,98
29,29,0,2046,677
30,30,0,2046,1603
31,31,0,2046,2640
32,32,0,2047,3523
33,33,0,2047,4029
34,34,0,2046,4027
35,35,0,2046,3518
36,36,0,2046,2630
37,37,0,2047,1593
38,38,0,2046,669
39,39,0,2046,95
40,40,0,2046,15
41,41,0,2047,451
42,42,0,2046,1292
43,43,0,2046,2323
44,44,0,2047,3281
45,45,0,2047,3923
46,46,0,2046,4085
47,47,0,2046,3724
48,48,0,2046,2932
49,49,0,2047,1913
50,50,0,2046,926
51,51,0,2047,224
52,52,0,2046,0
53,53,0,2046,266
54,54,0,2047,1001
55,55,0,2047,1999
56,56,0,2047,3009
57,57,0,2046,3771
58,58,0,2046,4091
59,59,0,2047,3888
60,60,0,2046,3212
61,61,0,2047,2237
62,62,0,2046,1213
63,63,0,2047,399
64,64,0,2046,1
65,65,0,2047,125
66,66,0,2046,735
67,67,0,2046,1677
68,68,0,2046,2712
69,69,0,2047,3575
70,70,0,2047,4047
71,71,0,2047,4006
72,72,0,2047,3463
73,73,0,2047,2556
74,74,0,2047,1519
75,75,0,2046,614
76,76,0,2046,71
77,77,0,2046,30
78,78,0,2047,502
79,79,0,2047,1364
80,80,0,2046,2398
81,81,0,2046,3341
82,82,0,2046,3953
83,83,0,2046,4076
84,84,0,2047,3680
85,85,0,2046,2863
86,86,0,2047,1837
87,87,0,2047,864
88,88,0,2046,189
89,89,0,2046,0
90,90,0,2046,306
91,91,0,2046,1067
92,92,0,2046,2076
93,93,0,2046,3075
94,94,0,2046,3810
95,95,0,2047,4094
96,96,0,2046,3854
97,97,0,2046,3150
98,98,0,2047,2161
99,99,0,2046,1143
100,100,0,2046,354
101,101,0,2046,0
102,102,0,2046,153
103,103,0,2046,794
104,104,0,2046,1751
105,105,0,2046,2783
106,106,0,2047,3625
107,107,0,2046,4061
108,108,0,2046,3983
109,109,0,2046,3408
110,110,0,2046,2483
111,111,0,2047,1446
112,112,0,2046,560
113,113,0,2046,50
114,114,0,2046,48
115,115,0,2046,552
116,116,0,2046,1436
117,117,0,2046,2473
118,118,0,2047,3399
119,119,0,2046,3979
120,120,0,2046,4064
121,121,0,2047,3632
122,122,0,2047,2794
123,123,0,2046,1762
