Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2046,58
1,1,0,2046,3
2,2,0,2047,405
3,3,0,2046,1172
4,4,0,2046,2133
5,5,0,2046,3071
6,6,0,2047,3780
7,7,0,2047,4095
8,8,0,2046,3957
9,9,0,2047,3386
10,10,0,2046,2512
11,11,0,2046,1534
12,12,0,2047,668
13,13,0,2046,109
14,14,0,2046,0
15,15,0,2047,314
16,16,0,2046,1032
17,17,0,2046,1977
18,18,0,2047,2935
19,19,0,2046,3692
20,20,0,2047,4078
21,21,0,2047,4010
22,22,0,2047,3500
23,23,0,2047,2662
24,24,0,2046,1686
25,25,0,2046,789
26,26,0,2046,170
27,27,0,2047,0
28,28,0,2046,233
29,29,0,2046,899
30,30,0,2047,1821
31,31,0,2046,2790
32,32,0,2046,3592
33,33,0,2046,4047
34,34,0,2046,4052
35,35,0,2047,3606
36,36,0,2047,2810
37,37,0,2046,1841
38,38,0,2047,916
39,39,0,2046,243
40,40,0,2046,0
41,41,0,2046,162
42,42,0,2046,773
43,43,0,2047,1666
44,44,0,2046,2644
45,45,0,2046,3485
46,46,0,2046,4004
47,47,0,2047,4082
48,48,0,2047,3703
49,49,0,2046,2951
50,50,0,2047,1996
51,51,0,2046,1051
52,52,0,2046,325
53,53,0,2047,0
54,54,0,2047,102
55,55,0,2046,653
56,56,0,2046,1514
57,57,0,2046,2493
58,58,0,2046,3370
59,59,0,2046,3949
60,60,0,2046,4095
61,61,0,2047,3791
62,62,0,2046,3089
63,63,0,2046,2152
64,64,0,2046,1189
65,65,0,2046,418
66,66,0,2046,7
67,67,0,2047,52
68,68,0,2047,541
69,69,0,2046,1364
70,70,0,2046,2340
71,71,0,2047,3247
72,72,0,2046,3884
73,73,0,2046,4095
74,74,0,2047,3869
75,75,0,2046,3220
76,76,0,2046,2307
77,77,0,2047,1334
78,78,0,2046,520
79,79,0,2046,43
80,80,0,2046,14
81,81,0,2046,438
82,82,0,2046,1219
83,83,0,2046,2184
84,84,0,2047,3117
85,85,0,2047,3808
86,86,0,2047,4095
87,87,0,2046,3936
88,88,0,2046,3345
89,89,0,2047,2462
90,90,0,2046,1484
91,91,0,2046,630
92,92,0,2046,90
93,93,0,2046,0
94,94,0,2047,343
95,95,0,2047,1078
96,96,0,2046,2028
97,97,0,2047,2980
98,98,0,2046,3722
99,99,0,2046,4086
100,100,0,2047,3994
101,101,0,2047,3462
102,102,0,2046,2613
103,103,0,2046,1635
104,104,0,2048,747
105,105,0,2046,148
106,106,0,2047,0
107,107,0,2046,258
108,108,0,2046,943
109,109,0,2047,1873
110,110,0,2046,2838
111,111,0,2047,3626
112,112,0,2047,4058
113,113,0,2047,4039
114,114,0,2046,3571
115,115,0,2045,2762
116,116,0,2046,1789
117,117,0,2046,873
118,118,0,2046,217
119,119,0,2047,0
120,120,0,2046,184
121,121,0,2047,814
122,122,0,2047,1718
123,123,0,2046,2693
124,124,0,2046,3521
125,125,0,2047,4019
126,126,0,2046,4072
127,127,0,2046,3672
128,128,0,2047,2906
129,129,0,2046,1945
130,130,0,2046,1006
