Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2046,3722
1,1,0,2046,1642
2,2,0,2047,365
3,3,0,2047,2477
4,4,0,2047,3701
5,5,0,2047,1558
6,6,0,2046,388
7,7,0,2046,2561
8,8,0,2046,3676
9,9,0,2047,1474
10,10,0,2046,416
11,11,0,2046,2642
12,12,0,2046,3646
13,13,0,2047,1394
14,14,0,2046,446
15,15,0,2047,2723
16,16,0,2047,3614
17,17,0,2046,1315
18,18,0,2047,482
19,19,0,2046,2802
20,20,0,2047,3576
21,21,0,2046,1236
22,22,0,2047,521
23,23,0,2046,2878
24,24,0,2047,3535
25,25,0,2047,1161
26,26,0,2047,564
27,27,0,2047,2953
28,28,0,2047,3490
29,29,0,2047,1087
30,30,0,2046,613
31,31,0,2047,3025
32,32,0,2047,3442
33,33,0,2046,1016
34,34,0,2046,662
35,35,0,2047,3095
36,36,0,2047,3388
37,37,0,2046,948
38,38,0,2047,716
39,39,0,2047,3162
40,40,0,2046,3333
41,41,0,2046,882
42,42,0,2047,773
43,43,0,2046,3226
44,44,0,2046,3275
45,45,0,2047,820
46,46,0,2046,833
47,47,0,2047,3288
48,48,0,2046,3213
49,49,0,2046,760
50,50,0,2046,897
51,51,0,2047,3345
52,52,0,2046,3147
53,53,0,2046,702
54,54,0,2047,964
55,55,0,2046,3401
56,56,0,2047,3080
57,57,0,2047,650
58,58,0,2047,1033
59,59,0,2046,3453
60,60,0,2047,3009
61,61,0,2046,600
62,62,0,2047,1103
63,63,0,2046,3499
64,64,0,2047,2936
65,65,0,2046,554
66,66,0,2046,1178
67,67,0,2046,3544
68,68,0,2046,2861
69,69,0,2046,512
70,70,0,2047,1254
71,71,0,2047,3585
72,72,0,2047,2785
73,73,0,2046,474
74,74,0,2046,1333
75,75,0,2046,3621
76,76,0,2047,2705
77,77,0,2047,439
78,78,0,2046,1411
79,79,0,2046,3654
80,80,0,2046,2623
81,81,0,2047,409
82,82,0,2046,1495
83,83,0,2046,3682
84,84,0,2046,2541
85,85,0,2046,383
86,86,0,2046,1577
87,87,0,2046,3706
88,88,0,2046,2458
89,89,0,2047,361
90,90,0,2047,1661
91,91,0,2047,3726
92,92,0,2046,2373
93,93,0,2046,343
94,94,0,2046,1745
95,95,0,2046,3742
96,96,0,2047,2287
97,97,0,2046,329
98,98,0,2046,1831
99,99,0,2047,3753
100,100,0,2046,2202
101,101,0,2046,320
102,102,0,2047,1917
103,103,0,2047,3761
104,104,0,2047,2116
105,105,0,2045,315
106,106,0,2047,2004
107,107,0,2046,3763
108,108,0,2046,2029
109,109,0,2047,314
110,110,0,2047,2090
111,111,0,2046,3761
112,112,0,2046,1943
113,113,0,2046,317
114,114,0,2046,2177
115,115,0,2047,3756
116,116,0,2046,1856
117,117,0,2046,326
118,118,0,2046,2263
119,119,0,2046,3746
120,120,0,2046,1770
121,121,0,2046,338
122,122,0,2047,2348
123,123,0,2046,3732
124,124,0,2046,1684
125,125,0,2046,355
126,126,0,2047,2434
127,127,0,2047,3713
128,128,0,2047,1600
129,129,0,2047,376
130,130,0,2047,2517
131,131,0,2047,3690
132,132,0,2047,1517
133,133,0,2047,400
134,134,0,2047,2601
135,135,0,2047,3662
136,136,0,2047,1436
137,137,0,2046,431
138,138,0,2047,2682
139,139,0,2046,3631
140,140,0,2046,1354
141,141,0,2046,464
142,142,0,2047,2761
143,143,0,2047,3596
144,144,0,2047,1276
145,145,0,2047,501
146,146,0,2047,2839
147,147,0,2047,3556
148,148,0,2046,1199
149,149,0,2047,542
150,150,0,2047,2915
151,151,0,2046,3513
152,152,0,2046,1125
153,153,0,2046,587
154,154,0,2047,2988
155,155,0,2047,3466
156,156,0,2047,1052
157,157,0,2047,635
158,158,0,2047,3059
159,159,0,2047,3415
160,160,0,2047,983
161,161,0,2046,688
162,162,0,2047,3128
163,163,0,2047,3362
164,164,0,2046,915
165,165,0,2046,744
166,166,0,2047,3194
167,167,0,2046,3305
168,168,0,2047,852
169,169,0,2046,802
170,170,0,2046,3256
