Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2046,273
1,1,0,2046,458
2,2,0,2046,678
3,3,0,2046,931
4,4,0,2046,1207
5,5,0,2047,1503
6,6,0,2046,1810
7,7,0,2046,2122
8,8,0,2046,2433
9,9,0,2046,2734
10,10,0,2047,3019
11,11,0,2047,3283
12,12,0,2046,3516
13,13,0,2046,3718
14,14,0,2046,3880
15,15,0,2047,4002
16,16,0,2046,4078
17,17,0,2046,4095
18,18,0,2047,4093
19,19,0,2046,4030
20,20,0,2046,3923
21,21,0,2047,3773
22,22,0,2047,3584
23,23,0,2046,3359
24,24,0,2046,3105
25,25,0,2046,2826
26,26,0,2046,2530
27,27,0,2046,2221
28,28,0,2047,1910
29,29,0,2046,1599
30,30,0,2046,1299
31,31,0,2046,1016
32,32,0,2047,755
33,33,0,2047,524
34,34,0,2046,327
35,35,0,2047,170
36,36,0,2047,54
37,37,0,2047,0
38,38,0,2046,0
39,39,0,2046,0
40,40,0,2046,56
41,41,0,2046,171
42,42,0,2047,330
43,43,0,2046,528
44,44,0,2046,760
45,45,0,2046,1020
46,46,0,2047,1304
47,47,0,2047,1603
48,48,0,2047,1914
49,49,0,2046,2227
50,50,0,2046,2535
51,51,0,2046,2831
52,52,0,2046,3110
53,53,0,2045,3363
54,54,0,2047,3587
55,55,0,2046,3776
56,56,0,2046,3926
57,57,0,2046,4031
58,58,0,2046,4094
59,59,0,2046,4095
60,60,0,2046,4077
61,61,0,2046,3999
62,62,0,2047,3877
63,63,0,2046,3714
64,64,0,2046,3513
65,65,0,2047,3278
66,66,0,2046,3014
67,67,0,2046,2729
68,68,0,2046,2428
69,69,0,2046,2117
70,70,0,2047,1806
71,71,0,2047,1498
72,72,0,2046,1203
73,73,0,2046,926
74,74,0,2046,675
75,75,0,2046,455
76,76,0,2047,270
77,77,0,2047,126
78,78,0,2046,25
79,79,0,2046,0
80,80,0,2046,0
81,81,0,2046,4
82,82,0,2046,89
83,83,0,2046,220
84,84,0,2046,392
85,85,0,2047,602
86,86,0,2046,844
87,87,0,2047,1113
88,88,0,2047,1402
89,89,0,2047,1708
90,90,0,2046,2018
91,91,0,2046,2330
92,92,0,2047,2635
93,93,0,2046,2926
94,94,0,2046,3197
95,95,0,2046,3441
96,96,0,2047,3654
97,97,0,2047,3830
98,98,0,2047,3967
99,99,0,2047,4057
100,100,0,2046,4095
101,101,0,2046,4095
102,102,0,2046,4056
103,103,0,2046,3964
104,104,0,2046,3827
105,105,0,2047,3651
106,106,0,2047,3437
107,107,0,2046,3192
108,108,0,2046,2922
109,109,0,2047,2630
110,110,0,2047,2325
111,111,0,2047,2014
112,112,0,2046,1702
113,113,0,2047,1398
114,114,0,2046,1109
115,115,0,2046,839
116,116,0,2046,598
117,117,0,2047,389
118,118,0,2046,217
119,119,0,2047,88
120,120,0,2046,1
121,121,0,2047,0
122,122,0,2046,0
123,123,0,2046,27
124,124,0,2047,128
125,125,0,2046,273
126,126,0,2046,457
127,127,0,2047,679
128,128,0,2046,931
129,129,0,2046,1208
130,130,0,2046,1503
131,131,0,2047,1811
132,132,0,2046,2123
133,133,0,2047,2433
134,134,0,2046,2734
135,135,0,2047,3019
136,136,0,2046,3282
137,137,0,2047,3516
138,138,0,2047,3718
139,139,0,2046,3881
140,140,0,2046,4002
141,141,0,2046,4077
142,142,0,2047,4095
143,143,0,2046,4093
144,144,0,2046,4031
145,145,0,2046,3923
146,146,0,2046,3773
147,147,0,2047,3584
148,148,0,2046,3359
149,149,0,2046,3105
150,150,0,2046,2826
151,151,0,2046,2530
152,152,0,2046,2222
153,153,0,2046,1909
154,154,0,2047,1600
155,155,0,2046,1300
156,156,0,2047,1017
157,157,0,2046,756
158,158,0,2046,524
159,159,0,2046,328
160,160,0,2046,169
161,161,0,2046,54
162,162,0,2046,0
163,163,0,2046,0
164,164,0,2046,0
165,165,0,2046,56
166,166,0,2046,171
167,167,0,2046,330
168,168,0,2047,527
169,169,0,2046,759
170,170,0,2046,1020
171,171,0,2047,1305
172,172,0,2047,1604
173,173,0,2046,1914
174,174,0,2047,2227
175,175,0,2047,2534
176,176,0,2046,2831
177,177,0,2046,3109
178,178,0,2046,3363
179,179,0,2046,3588
180,180,0,2047,3776
181,181,0,2046,3926
182,182,0,2047,4032
183,183,0,2046,4094
184,184,0,2046,4095
185,185,0,2047,4077
186,186,0,2047,3999
187,187,0,2047,3878
188,188,0,2047,3714
189,189,0,2047,3512
190,190,0,2047,3278
191,191,0,2046,3015
192,192,0,2047,2729
193,193,0,2047,2428
194,194,0,2046,2118
195,195,0,2047,1806
196,196,0,2047,1498
197,197,0,2046,1203
198,198,0,2047,927
199,199,0,2046,676
200,200,0,2047,454
201,201,0,2046,271
202,202,0,2046,126
203,203,0,2046,26
204,204,0,2046,0
205,205,0,2047,0
206,206,0,2046,3
207,207,0,2047,89
208,208,0,2047,220
209,209,0,2047,392
210,210,0,2046,601
211,211,0,2046,843
212,212,0,2046,1112
213,213,0,2047,1402
214,214,0,2046,1707
215,215,0,2046,2017
216,216,0,2047,2330
217,217,0,2046,2635
218,218,0,2046,2926
219,219,0,2047,3197
220,220,0,2047,3442
221,221,0,2046,3654
222,222,0,2046,3830
223,223,0,2047,3965
224,224,0,2046,4058
225,225,0,2047,4095
226,226,0,2046,4095
227,227,0,2046,4056
228,228,0,2047,3964
229,229,0,2047,3828
230,230,0,2046,3650
231,231,0,2046,3438
232,232,0,2046,3194
233,233,0,2046,2922
234,234,0,2047,2630
235,235,0,2047,2325
236,236,0,2046,2014
237,237,0,2046,1702
238,238,0,2046,1399
239,239,0,2047,1108
240,240,0,2047,839
241,241,0,2046,597
242,242,0,2047,389
243,243,0,2047,217
244,244,0,2047,88
245,245,0,2046,2
246,246,0,2046,0
247,247,0,2046,0
248,248,0,2046,26
249,249,0,2046,128
250,250,0,2047,273
251,251,0,2047,458
252,252,0,2046,679
253,253,0,2046,930
254,254,0,2046,1207
255,255,0,2047,1503
256,256,0,2046,1810
257,257,0,2046,2123
258,258,0,2047,2433
259,259,0,2047,2734
260,260,0,2046,3018
261,261,0,2046,3282
262,262,0,2047,3516
263,263,0,2046,3717
264,264,0,2046,3880
265,265,0,2046,4001
266,266,0,2047,4079
267,267,0,2047,4095
268,268,0,2047,4093
269,269,0,2046,4031
270,270,0,2046,3924
271,271,0,2046,3773
272,272,0,2046,3584
273,273,0,2046,3359
274,274,0,2046,3106
275,275,0,2047,2826
276,276,0,2046,2529
277,277,0,2047,2222
278,278,0,2046,1910
279,279,0,2047,1600
280,280,0,2046,1299
281,281,0,2046,1016
282,282,0,2046,755
283,283,0,2046,524
284,284,0,2047,328
285,285,0,2046,169
286,286,0,2047,54
287,287,0,2046,0
288,288,0,2046,0
289,289,0,2046,0
290,290,0,2047,55
291,291,0,2046,171
292,292,0,2046,331
293,293,0,2046,528
294,294,0,2046,760
295,295,0,2047,1020
296,296,0,2046,1304
297,297,0,2046,1605
298,298,0,2047,1914
299,299,0,2046,2227
300,300,0,2046,2535
301,301,0,2047,2831
302,302,0,2046,3110
303,303,0,2046,3364
304,304,0,2047,3587
305,305,0,2046,3776
306,306,0,2046,3925
307,307,0,2046,4032
308,308,0,2046,4094
309,309,0,2046,4095
310,310,0,2047,4077
311,311,0,2046,3999
312,312,0,2047,3878
313,313,0,2047,3714
314,314,0,2047,3512
315,315,0,2047,3278
316,316,0,2047,3015
317,317,0,2046,2730
318,318,0,2046,2428
319,319,0,2047,2117
320,320,0,2046,1805
321,321,0,2046,1498
322,322,0,2046,1204
323,323,0,2046,926
324,324,0,2046,675
325,325,0,2046,454
326,326,0,2047,270
327,327,0,2047,126
328,328,0,2046,26
329,329,0,2047,0
330,330,0,2046,0
331,331,0,2047,3
332,332,0,2047,89
333,333,0,2046,220
334,334,0,2047,392
335,335,0,2046,602
336,336,0,2047,843
337,337,0,2047,1112
338,338,0,2046,1402
339,339,0,2046,1707
340,340,0,2047,2018
341,341,0,2047,2330
342,342,0,2046,2634
343,343,0,2046,2926
344,344,0,2047,3197
345,345,0,2047,3441
346,346,0,2047,3654
347,347,0,2046,3831
348,348,0,2046,3965
349,349,0,2047,4058
350,350,0,2046,4095
351,351,0,2046,4095
352,352,0,2047,4056
353,353,0,2046,3964
354,354,0,2047,3827
355,355,0,2047,3650
356,356,0,2046,3438
357,357,0,2047,3193
358,358,0,2046,2922
359,359,0,2046,2631
360,360,0,2046,2325
361,361,0,2046,2013
362,362,0,2046,1702
363,363,0,2047,1398
364,364,0,2047,1108
365,365,0,2047,840
366,366,0,2046,597
367,367,0,2046,389
368,368,0,2046,218
369,369,0,2046,88
370,370,0,2047,2
371,371,0,2046,0
372,372,0,2047,0
373,373,0,2046,27
374,374,0,2046,128
375,375,0,2046,273
376,376,0,2047,457
377,377,0,2047,678
378,378,0,2046,931
379,379,0,2047,1207
380,380,0,2047,1503
381,381,0,2046,1810
382,382,0,2047,2122
383,383,0,2046,2432
384,384,0,2047,2734
385,385,0,2046,3019
386,386,0,2046,3282
387,387,0,2047,3516
388,388,0,2046,3717
389,389,0,2047,3880
390,390,0,2046,4000
391,391,0,2046,4078
392,392,0,2046,4095
393,393,0,2046,4093
394,394,0,2046,4031
395,395,0,2046,3923
396,396,0,2046,3773
397,397,0,2046,3584
398,398,0,2046,3360
399,399,0,2047,3106
400,400,0,2047,2827
401,401,0,2046,2530
402,402,0,2047,2221
403,403,0,2047,1910
404,404,0,2047,1600
405,405,0,2046,1299
406,406,0,2046,1016
407,407,0,2047,756
408,408,0,2046,524
409,409,0,2047,327
410,410,0,2047,169
411,411,0,2047,54
412,412,0,2046,0
413,413,0,2046,0
414,414,0,2047,0
415,415,0,2046,56
416,416,0,2046,172
417,417,0,2047,330
418,418,0,2046,528
419,419,0,2046,759
420,420,0,2047,1020
421,421,0,2046,1304
422,422,0,2046,1604
423,423,0,2047,1914
424,424,0,2046,2226
425,425,0,2047,2534
426,426,0,2047,2831
427,427,0,2046,3109
428,428,0,2046,3363
429,429,0,2046,3587
430,430,0,2046,3776
431,431,0,2047,3925
432,432,0,2047,4032
433,433,0,2046,4094
434,434,0,2046,4095
435,435,0,2046,4077
436,436,0,2046,4000
437,437,0,2047,3878
438,438,0,2047,3714
439,439,0,2046,3513
440,440,0,2046,3279
441,441,0,2047,3015
442,442,0,2047,2730
443,443,0,2046,2429
444,444,0,2046,2118
445,445,0,2047,1806
446,446,0,2047,1498
447,447,0,2046,1203
448,448,0,2046,926
449,449,0,2046,675
450,450,0,2046,454
451,451,0,2047,270
452,452,0,2047,126
453,453,0,2047,26
454,454,0,2047,0
455,455,0,2047,0
456,456,0,2047,3
457,457,0,2047,88
458,458,0,2047,220
459,459,0,2046,392
460,460,0,2046,602
461,461,0,2047,843
462,462,0,2046,1113
463,463,0,2047,1402
464,464,0,2046,1707
465,465,0,2046,2018
466,466,0,2047,2330
467,467,0,2047,2635
468,468,0,2047,2926
469,469,0,2046,3197
470,470,0,2047,3441
471,471,0,2046,3654
472,472,0,2046,3830
473,473,0,2046,3966
474,474,0,2046,4057
475,475,0,2046,4095
476,476,0,2046,4095
477,477,0,2046,4056
478,478,0,2046,3964
479,479,0,2046,3827
480,480,0,2047,3651
481,481,0,2046,3438
482,482,0,2046,3193
483,483,0,2046,2922
484,484,0,2046,2631
485,485,0,2046,2326
486,486,0,2046,2014
487,487,0,2046,1703
488,488,0,2046,1398
489,489,0,2046,1109
490,490,0,2046,839
491,491,0,2046,598
492,492,0,2046,389
493,493,0,2047,218
494,494,0,2047,88
495,495,0,2047,1
496,496,0,2046,0
497,497,0,2046,0
498,498,0,2046,27
499,499,0,2047,128
500,500,0,2047,273
501,501,0,2047,458
502,502,0,2047,678
503,503,0,2047,930
504,504,0,2046,1207
505,505,0,2047,1502
506,506,0,2046,1810
507,507,0,2046,2122
508,508,0,2046,2433
509,509,0,2047,2733
510,510,0,2047,3019
511,511,0,2047,3282
512,512,0,2046,3516
513,513,0,2046,3717
514,514,0,2047,3880
515,515,0,2047,4001
516,516,0,2046,4078
517,517,0,2047,4095
518,518,0,2047,4092
519,519,0,2046,4030
520,520,0,2046,3924
521,521,0,2046,3773
522,522,0,2047,3583
523,523,0,2046,3359
524,524,0,2047,3105
525,525,0,2046,2827
526,526,0,2047,2531
527,527,0,2046,2222
528,528,0,2047,1910
529,529,0,2047,1600
530,530,0,2046,1300
531,531,0,2046,1016
532,532,0,2046,756
533,533,0,2047,524
534,534,0,2047,327
535,535,0,2047,170
536,536,0,2047,55
537,537,0,2047,0
538,538,0,2046,0
539,539,0,2047,0
540,540,0,2047,55
541,541,0,2047,172
542,542,0,2046,330
543,543,0,2047,528
544,544,0,2047,759
545,545,0,2047,1020
546,546,0,2046,1303
547,547,0,2047,1604
548,548,0,2047,1913
549,549,0,2046,2227
550,550,0,2047,2534
551,551,0,2046,2831
552,552,0,2046,3110
553,553,0,2046,3363
554,554,0,2046,3587
555,555,0,2046,3776
556,556,0,2046,3925
557,557,0,2046,4032
558,558,0,2046,4094
559,559,0,2047,4095
560,560,0,2046,4077
561,561,0,2047,3999
562,562,0,2046,3878
563,563,0,2046,3714
564,564,0,2047,3513
565,565,0,2047,3278
566,566,0,2046,3014
567,567,0,2046,2730
568,568,0,2046,2429
569,569,0,2046,2118
570,570,0,2046,1805
571,571,0,2046,1498
572,572,0,2046,1203
573,573,0,2046,927
574,574,0,2046,675
575,575,0,2047,455
576,576,0,2046,271
577,577,0,2047,126
578,578,0,2047,25
579,579,0,2047,0
580,580,0,2047,0
581,581,0,2046,3
582,582,0,2046,89
583,583,0,2046,219
584,584,0,2046,392
585,585,0,2046,601
586,586,0,2046,843
587,587,0,2046,1112
588,588,0,2047,1402
589,589,0,2047,1706
590,590,0,2046,2019
591,591,0,2046,2330
592,592,0,2046,2635
593,593,0,2046,2926
594,594,0,2047,3197
595,595,0,2047,3441
596,596,0,2047,3654
597,597,0,2046,3830
598,598,0,2046,3966
599,599,0,2046,4058
600,600,0,2046,4095
601,601,0,2047,4095
602,602,0,2047,4056
603,603,0,2046,3964
604,604,0,2046,3828
605,605,0,2047,3651
606,606,0,2046,3438
607,607,0,2046,3193
608,608,0,2047,2922
609,609,0,2046,2631
610,610,0,2046,2326
611,611,0,2047,2014
612,612,0,2046,1703
613,613,0,2047,1398
614,614,0,2047,1109
615,615,0,2047,839
616,616,0,2047,598
617,617,0,2046,389
618,618,0,2047,218
619,619,0,2047,87
620,620,0,2046,2
621,621,0,2046,0
622,622,0,2046,0
623,623,0,2047,27
624,624,0,2047,128
625,625,0,2046,272
626,626,0,2046,458
627,627,0,2046,679
628,628,0,2046,930
629,629,0,2047,1207
630,630,0,2046,1503
631,631,0,2046,1810
632,632,0,2047,2123
633,633,0,2047,2432
634,634,0,2046,2733
635,635,0,2046,3019
636,636,0,2046,3282
637,637,0,2047,3516
638,638,0,2046,3717
639,639,0,2046,3880
640,640,0,2046,4001
641,641,0,2047,4078
642,642,0,2046,4095
643,643,0,2047,4093
644,644,0,2046,4031
645,645,0,2047,3924
646,646,0,2046,3773
647,647,0,2047,3584
648,648,0,2047,3359
649,649,0,2047,3106
650,650,0,2046,2827
651,651,0,2047,2531
652,652,0,2047,2222
653,653,0,2046,1910
654,654,0,2046,1600
655,655,0,2047,1300
656,656,0,2047,1016
657,657,0,2047,756
658,658,0,2046,524
659,659,0,2047,328
660,660,0,2047,169
661,661,0,2046,53
662,662,0,2047,0
663,663,0,2047,0
664,664,0,2046,0
665,665,0,2047,55
666,666,0,2046,171
667,667,0,2046,329
668,668,0,2046,527
669,669,0,2047,758
670,670,0,2046,1019
671,671,0,2047,1304
672,672,0,2047,1604
673,673,0,2047,1913
674,674,0,2046,2226
675,675,0,2047,2534
676,676,0,2046,2830
677,677,0,2047,3108
678,678,0,2046,3363
679,679,0,2047,3586
680,680,0,2047,3775
681,681,0,2046,3926
682,682,0,2047,4032
683,683,0,2046,4093
684,684,0,2046,4095
685,685,0,2046,4078
686,686,0,2047,3999
687,687,0,2046,3877
688,688,0,2047,3715
689,689,0,2046,3513
690,690,0,2046,3278
691,691,0,2047,3015
692,692,0,2047,2730
693,693,0,2046,2429
694,694,0,2046,2118
695,695,0,2047,1805
696,696,0,2046,1498
697,697,0,2046,1203
698,698,0,2046,926
699,699,0,2047,675
700,700,0,2046,454
701,701,0,2046,270
702,702,0,2046,126
703,703,0,2047,26
704,704,0,2046,0
705,705,0,2047,0
706,706,0,2046,3
707,707,0,2047,89
708,708,0,2046,219
709,709,0,2047,391
710,710,0,2046,601
711,711,0,2047,843
712,712,0,2046,1112
713,713,0,2046,1402
714,714,0,2046,1706
715,715,0,2047,2019
716,716,0,2046,2330
717,717,0,2047,2635
718,718,0,2047,2925
719,719,0,2046,3197
720,720,0,2047,3441
721,721,0,2046,3654
722,722,0,2046,3830
723,723,0,2046,3966
724,724,0,2046,4057
725,725,0,2046,4095
726,726,0,2047,4095
727,727,0,2046,4056
728,728,0,2047,3964
729,729,0,2047,3828
730,730,0,2047,3650
731,731,0,2047,3438
732,732,0,2046,3193
733,733,0,2047,2922
734,734,0,2046,2630
735,735,0,2047,2325
736,736,0,2046,2013
737,737,0,2046,1702
738,738,0,2046,1398
739,739,0,2047,1108
740,740,0,2047,840
741,741,0,2046,598
742,742,0,2046,389
743,743,0,2047,217
744,744,0,2047,88
745,745,0,2046,2
746,746,0,2047,0
747,747,0,2047,0
748,748,0,2046,26
749,749,0,2047,128
750,750,0,2047,273
751,751,0,2046,457
752,752,0,2047,679
753,753,0,2047,930
754,754,0,2047,1207
755,755,0,2046,1503
756,756,0,2046,1810
757,757,0,2047,2122
758,758,0,2046,2432
759,759,0,2046,2734
760,760,0,2047,3018
761,761,0,2047,3282
762,762,0,2047,3516
763,763,0,2046,3716
764,764,0,2047,3880
765,765,0,2046,4001
766,766,0,2047,4078
767,767,0,2046,4095
768,768,0,2047,4093
769,769,0,2046,4031
770,770,0,2046,3923
771,771,0,2047,3773
772,772,0,2046,3584
773,773,0,2047,3360
774,774,0,2046,3106
775,775,0,2046,2827
776,776,0,2047,2531
777,777,0,2046,2222
778,778,0,2046,1909
779,779,0,2047,1600
780,780,0,2046,1300
781,781,0,2046,1017
782,782,0,2047,757
783,783,0,2046,524
