Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2047,743
1,1,0,2046,97
2,2,0,2046,29
3,3,0,2046,560
4,4,0,2046,1532
5,5,0,2047,2655
6,6,0,2046,3594
7,7,0,2046,4069
8,8,0,2047,3939
9,9,0,2046,3242
10,10,0,2047,2188
11,11,0,2046,1089
12,12,0,2046,272
13,13,0,2046,0
14,14,0,2047,305
15,15,0,2046,1144
16,16,0,2046,2250
17,17,0,2047,3294
18,18,0,2046,3963
19,19,0,2047,4057
20,20,0,2046,3552
21,21,0,2047,2595
22,22,0,2046,1472
23,23,0,2046,518
24,24,0,2046,17
25,25,0,2046,118
26,26,0,2046,793
27,27,0,2047,1837
28,28,0,2046,2942
29,29,0,2046,3778
30,30,0,2046,4095
31,31,0,2047,3800
32,32,0,2047,2979
33,33,0,2046,1879
34,34,0,2046,825
35,35,0,2046,134
36,36,0,2046,10
37,37,0,2047,490
38,38,0,2046,1432
39,39,0,2047,2555
40,40,0,2047,3523
41,41,0,2046,4050
42,42,0,2046,3976
43,43,0,2047,3325
44,44,0,2046,2291
45,45,0,2047,1182
46,46,0,2047,327
47,47,0,2047,0
48,48,0,2047,251
49,49,0,2046,1052
50,50,0,2046,2147
51,51,0,2047,3209
52,52,0,2046,3923
53,53,0,2046,4075
54,54,0,2046,3620
55,55,0,2046,2693
56,56,0,2046,1572
57,57,0,2046,589
58,58,0,2047,39
59,59,0,2046,84
60,60,0,2046,711
61,61,0,2047,1735
62,62,0,2047,2848
63,63,0,2047,3721
64,64,0,2046,4092
65,65,0,2047,3851
66,66,0,2047,3069
67,67,0,2046,1981
68,68,0,2046,910
69,69,0,2046,176
70,70,0,2047,0
71,71,0,2047,424
72,72,0,2047,1334
73,73,0,2047,2455
74,74,0,2047,3450
75,75,0,2046,4026
76,76,0,2047,4009
77,77,0,2046,3405
78,78,0,2046,2393
79,79,0,2047,1276
80,80,0,2047,387
81,81,0,2046,0
82,82,0,2047,202
